#    L    TT             EE             BB             TE          
   235   0.208121E-01   0.476034E-04   0.385362E-04  -0.178909E-03
   236   0.206357E-01   0.479055E-04   0.387048E-04  -0.194740E-03
   237   0.204516E-01   0.482308E-04   0.388708E-04  -0.210149E-03
   238   0.202599E-01   0.485780E-04   0.390334E-04  -0.225104E-03
   239   0.200609E-01   0.489455E-04   0.391920E-04  -0.239575E-03
   240   0.198548E-01   0.493320E-04   0.393457E-04  -0.253529E-03
   241   0.196420E-01   0.497360E-04   0.394938E-04  -0.266936E-03
   242   0.194226E-01   0.501562E-04   0.396355E-04  -0.279764E-03
   243   0.191969E-01   0.505911E-04   0.397701E-04  -0.291981E-03
   244   0.189652E-01   0.510393E-04   0.398968E-04  -0.303557E-03
   245   0.187276E-01   0.514993E-04   0.400148E-04  -0.314460E-03
   246   0.184845E-01   0.519698E-04   0.401234E-04  -0.324658E-03
   247   0.182360E-01   0.524493E-04   0.402218E-04  -0.334121E-03
   248   0.179825E-01   0.529364E-04   0.403093E-04  -0.342816E-03
   249   0.177242E-01   0.534297E-04   0.403850E-04  -0.350712E-03
   250   0.174613E-01   0.539277E-04   0.404483E-04  -0.357779E-03
   251   0.171940E-01   0.544293E-04   0.404985E-04  -0.363993E-03
   252   0.169227E-01   0.549334E-04   0.405358E-04  -0.369367E-03
   253   0.166477E-01   0.554394E-04   0.405603E-04  -0.373920E-03
   254   0.163691E-01   0.559466E-04   0.405723E-04  -0.377675E-03
   255   0.160874E-01   0.564542E-04   0.405721E-04  -0.380652E-03
   256   0.158028E-01   0.569615E-04   0.405600E-04  -0.382872E-03
   257   0.155156E-01   0.574679E-04   0.405361E-04  -0.384355E-03
   258   0.152261E-01   0.579724E-04   0.405008E-04  -0.385123E-03
   259   0.149345E-01   0.584746E-04   0.404542E-04  -0.385195E-03
   260   0.146412E-01   0.589735E-04   0.403967E-04  -0.384594E-03
   261   0.143464E-01   0.594685E-04   0.403285E-04  -0.383340E-03
   262   0.140505E-01   0.599589E-04   0.402499E-04  -0.381454E-03
   263   0.137536E-01   0.604439E-04   0.401610E-04  -0.378956E-03
   264   0.134562E-01   0.609228E-04   0.400622E-04  -0.375868E-03
   265   0.131584E-01   0.613949E-04   0.399537E-04  -0.372209E-03
   266   0.128607E-01   0.618594E-04   0.398357E-04  -0.368002E-03
   267   0.125632E-01   0.623157E-04   0.397086E-04  -0.363266E-03
   268   0.122662E-01   0.627630E-04   0.395725E-04  -0.358024E-03
   269   0.119701E-01   0.632005E-04   0.394277E-04  -0.352294E-03
   270   0.116750E-01   0.636276E-04   0.392745E-04  -0.346099E-03
