#    L    TT             EE             TE             PP             TP          
   321   0.444316E+04   0.169921E+02   0.156646E+03   0.187561E+07   0.114119E+04
   322   0.439950E+04   0.172391E+02   0.156066E+03   0.186828E+07   0.113086E+04
   323   0.435603E+04   0.174861E+02   0.155436E+03   0.186099E+07   0.112057E+04
   324   0.431274E+04   0.177337E+02   0.154751E+03   0.185374E+07   0.111030E+04
   325   0.426972E+04   0.179783E+02   0.154031E+03   0.184653E+07   0.110008E+04
   326   0.422683E+04   0.182243E+02   0.153248E+03   0.183936E+07   0.108988E+04
   327   0.418420E+04   0.184694E+02   0.152423E+03   0.183224E+07   0.107972E+04
   328   0.414185E+04   0.187128E+02   0.151557E+03   0.182515E+07   0.106960E+04
   329   0.409970E+04   0.189561E+02   0.150635E+03   0.181810E+07   0.105950E+04
   330   0.405783E+04   0.191976E+02   0.149664E+03   0.181109E+07   0.104944E+04
   331   0.401632E+04   0.194382E+02   0.148652E+03   0.180412E+07   0.103941E+04
   332   0.397502E+04   0.196785E+02   0.147599E+03   0.179719E+07   0.102942E+04
   333   0.393401E+04   0.199171E+02   0.146497E+03   0.179030E+07   0.101945E+04
   334   0.389337E+04   0.201546E+02   0.145347E+03   0.178344E+07   0.100952E+04
   335   0.385295E+04   0.203895E+02   0.144149E+03   0.177663E+07   0.999621E+03
   336   0.381290E+04   0.206234E+02   0.142909E+03   0.176985E+07   0.989751E+03
   337   0.377323E+04   0.208561E+02   0.141614E+03   0.176310E+07   0.979912E+03
   338   0.373386E+04   0.210862E+02   0.140286E+03   0.175639E+07   0.970104E+03
   339   0.369495E+04   0.213159E+02   0.138909E+03   0.174972E+07   0.960326E+03
   340   0.365635E+04   0.215429E+02   0.137499E+03   0.174308E+07   0.950578E+03
   341   0.361806E+04   0.217673E+02   0.136033E+03   0.173648E+07   0.940860E+03
   342   0.358024E+04   0.219911E+02   0.134526E+03   0.172992E+07   0.931171E+03
   343   0.354281E+04   0.222115E+02   0.132979E+03   0.172339E+07   0.921511E+03
   344   0.350585E+04   0.224298E+02   0.131391E+03   0.171689E+07   0.911880E+03
   345   0.346922E+04   0.226453E+02   0.129763E+03   0.171042E+07   0.902277E+03
   346   0.343307E+04   0.228596E+02   0.128101E+03   0.170399E+07   0.892703E+03
   347   0.339732E+04   0.230702E+02   0.126392E+03   0.169760E+07   0.883156E+03
   348   0.336205E+04   0.232780E+02   0.124642E+03   0.169123E+07   0.873637E+03
   349   0.332720E+04   0.234836E+02   0.122852E+03   0.168490E+07   0.864146E+03
   350   0.329284E+04   0.236856E+02   0.121029E+03   0.167860E+07   0.854681E+03
   351   0.325911E+04   0.238854E+02   0.119165E+03   0.167233E+07   0.845243E+03
   352   0.322566E+04   0.240823E+02   0.117262E+03   0.166610E+07   0.835834E+03
   353   0.319278E+04   0.242754E+02   0.115333E+03   0.165989E+07   0.826453E+03
   354   0.316031E+04   0.244656E+02   0.113358E+03   0.165372E+07   0.817102E+03
   355   0.312841E+04   0.246528E+02   0.111351E+03   0.164757E+07   0.807781E+03
   356   0.309701E+04   0.248370E+02   0.109319E+03   0.164146E+07   0.798493E+03
   357   0.306611E+04   0.250174E+02   0.107249E+03   0.163538E+07   0.789238E+03
   358   0.303577E+04   0.251934E+02   0.105155E+03   0.162933E+07   0.780017E+03
   359   0.300586E+04   0.253662E+02   0.103023E+03   0.162331E+07   0.770831E+03
   360   0.297652E+04   0.255360E+02   0.100864E+03   0.161732E+07   0.761682E+03
   361   0.294768E+04   0.257021E+02   0.986744E+02   0.161136E+07   0.752570E+03
   362   0.291941E+04   0.258642E+02   0.964566E+02   0.160542E+07   0.743496E+03
   363   0.289164E+04   0.260233E+02   0.942134E+02   0.159952E+07   0.734461E+03
   364   0.286445E+04   0.261770E+02   0.919414E+02   0.159365E+07   0.725467E+03
   365   0.283775E+04   0.263276E+02   0.896469E+02   0.158781E+07   0.716514E+03
   366   0.281164E+04   0.264743E+02   0.873270E+02   0.158199E+07   0.707604E+03
   367   0.278610E+04   0.266156E+02   0.849843E+02   0.157620E+07   0.698737E+03
   368   0.276098E+04   0.267538E+02   0.826205E+02   0.157045E+07   0.689915E+03
   369   0.273660E+04   0.268880E+02   0.802337E+02   0.156472E+07   0.681139E+03
   370   0.271272E+04   0.270175E+02   0.778293E+02   0.155902E+07   0.672410E+03
   371   0.268934E+04   0.271423E+02   0.754038E+02   0.155334E+07   0.663728E+03
   372   0.266654E+04   0.272632E+02   0.729620E+02   0.154770E+07   0.655095E+03
   373   0.264433E+04   0.273793E+02   0.705011E+02   0.154208E+07   0.646512E+03
   374   0.262269E+04   0.274914E+02   0.680251E+02   0.153649E+07   0.637980E+03
   375   0.260156E+04   0.275988E+02   0.655344E+02   0.153092E+07   0.629500E+03
   376   0.258109E+04   0.277021E+02   0.630290E+02   0.152539E+07   0.621073E+03
   377   0.256120E+04   0.277999E+02   0.605123E+02   0.151988E+07   0.612700E+03
   378   0.254182E+04   0.278929E+02   0.579815E+02   0.151440E+07   0.604383E+03
   379   0.252302E+04   0.279818E+02   0.554415E+02   0.150894E+07   0.596121E+03
   380   0.250488E+04   0.280666E+02   0.528901E+02   0.150351E+07   0.587917E+03
   381   0.248726E+04   0.281436E+02   0.503306E+02   0.149810E+07   0.579771E+03
   382   0.247014E+04   0.282180E+02   0.477640E+02   0.149273E+07   0.571685E+03
   383   0.245369E+04   0.282868E+02   0.451891E+02   0.148737E+07   0.563658E+03
   384   0.243789E+04   0.283499E+02   0.426099E+02   0.148205E+07   0.555694E+03
   385   0.242254E+04   0.284096E+02   0.400251E+02   0.147674E+07   0.547792E+03
   386   0.240785E+04   0.284636E+02   0.374373E+02   0.147147E+07   0.539953E+03
   387   0.239367E+04   0.285120E+02   0.348466E+02   0.146621E+07   0.532180E+03
   388   0.238008E+04   0.285554E+02   0.322548E+02   0.146099E+07   0.524471E+03
   389   0.236708E+04   0.285917E+02   0.296622E+02   0.145578E+07   0.516830E+03
   390   0.235468E+04   0.286259E+02   0.270713E+02   0.145061E+07   0.509257E+03
   391   0.234286E+04   0.286537E+02   0.244808E+02   0.144545E+07   0.501752E+03
   392   0.233157E+04   0.286779E+02   0.218939E+02   0.144032E+07   0.494317E+03
   393   0.232094E+04   0.286956E+02   0.193102E+02   0.143521E+07   0.486953E+03
   394   0.231083E+04   0.287083E+02   0.167322E+02   0.143013E+07   0.479661E+03
   395   0.230123E+04   0.287152E+02   0.141587E+02   0.142507E+07   0.472442E+03
   396   0.229231E+04   0.287171E+02   0.115933E+02   0.142004E+07   0.465298E+03
   397   0.228384E+04   0.287139E+02   0.903518E+01   0.141502E+07   0.458228E+03
   398   0.227603E+04   0.287048E+02   0.648581E+01   0.141003E+07   0.451235E+03
   399   0.226875E+04   0.286906E+02   0.394633E+01   0.140507E+07   0.444319E+03
   400   0.226199E+04   0.286714E+02   0.141788E+01   0.140012E+07   0.437481E+03
   401   0.225582E+04   0.286462E+02  -0.109867E+01   0.139520E+07   0.430723E+03
   402   0.225026E+04   0.286152E+02  -0.360221E+01   0.139030E+07   0.424042E+03
   403   0.224521E+04   0.285798E+02  -0.609195E+01   0.138542E+07   0.417437E+03
   404   0.224068E+04   0.285386E+02  -0.856610E+01   0.138056E+07   0.410908E+03
   405   0.223674E+04   0.284916E+02  -0.110253E+02   0.137573E+07   0.404452E+03
   406   0.223324E+04   0.284402E+02  -0.134671E+02   0.137091E+07   0.398067E+03
   407   0.223032E+04   0.283831E+02  -0.158928E+02   0.136612E+07   0.391754E+03
   408   0.222792E+04   0.283210E+02  -0.182977E+02   0.136135E+07   0.385509E+03
   409   0.222610E+04   0.282545E+02  -0.206839E+02   0.135660E+07   0.379331E+03
   410   0.222471E+04   0.281816E+02  -0.230504E+02   0.135188E+07   0.373220E+03
   411   0.222390E+04   0.281044E+02  -0.253947E+02   0.134717E+07   0.367173E+03
   412   0.222352E+04   0.280223E+02  -0.277175E+02   0.134249E+07   0.361189E+03
   413   0.222364E+04   0.279352E+02  -0.300170E+02   0.133782E+07   0.355267E+03
   414   0.222418E+04   0.278431E+02  -0.322930E+02   0.133318E+07   0.349404E+03
   415   0.222530E+04   0.277469E+02  -0.345431E+02   0.132856E+07   0.343601E+03
   416   0.222683E+04   0.276450E+02  -0.367685E+02   0.132396E+07   0.337854E+03
   417   0.222879E+04   0.275390E+02  -0.389684E+02   0.131938E+07   0.332162E+03
   418   0.223124E+04   0.274266E+02  -0.411396E+02   0.131482E+07   0.326525E+03
   419   0.223417E+04   0.273108E+02  -0.432825E+02   0.131028E+07   0.320940E+03
   420   0.223752E+04   0.271909E+02  -0.453970E+02   0.130576E+07   0.315407E+03
   421   0.224136E+04   0.270661E+02  -0.474815E+02   0.130126E+07   0.309923E+03
   422   0.224561E+04   0.269366E+02  -0.495363E+02   0.129679E+07   0.304487E+03
   423   0.225018E+04   0.268022E+02  -0.515592E+02   0.129233E+07   0.299097E+03
   424   0.225517E+04   0.266637E+02  -0.535506E+02   0.128789E+07   0.293753E+03
   425   0.226063E+04   0.265205E+02  -0.555081E+02   0.128347E+07   0.288453E+03
   426   0.226650E+04   0.263740E+02  -0.574322E+02   0.127907E+07   0.283194E+03
   427   0.227269E+04   0.262227E+02  -0.593236E+02   0.127470E+07   0.277976E+03
   428   0.227928E+04   0.260675E+02  -0.611782E+02   0.127034E+07   0.272797E+03
   429   0.228619E+04   0.259082E+02  -0.629974E+02   0.126600E+07   0.267656E+03
   430   0.229357E+04   0.257458E+02  -0.647809E+02   0.126168E+07   0.262551E+03
   431   0.230127E+04   0.255786E+02  -0.665271E+02   0.125738E+07   0.257481E+03
   432   0.230921E+04   0.254075E+02  -0.682364E+02   0.125310E+07   0.252444E+03
   433   0.231762E+04   0.252340E+02  -0.699059E+02   0.124883E+07   0.247439E+03
   434   0.232626E+04   0.250558E+02  -0.715381E+02   0.124459E+07   0.242464E+03
   435   0.233522E+04   0.248752E+02  -0.731306E+02   0.124037E+07   0.237517E+03
   436   0.234455E+04   0.246908E+02  -0.746833E+02   0.123616E+07   0.232598E+03
   437   0.235420E+04   0.245024E+02  -0.761945E+02   0.123197E+07   0.227705E+03
   438   0.236408E+04   0.243110E+02  -0.776640E+02   0.122781E+07   0.222835E+03
   439   0.237433E+04   0.241172E+02  -0.790930E+02   0.122366E+07   0.217989E+03
   440   0.238481E+04   0.239196E+02  -0.804784E+02   0.121952E+07   0.213164E+03
   441   0.239559E+04   0.237189E+02  -0.818221E+02   0.121541E+07   0.208358E+03
   442   0.240652E+04   0.235152E+02  -0.831219E+02   0.121132E+07   0.203571E+03
   443   0.241782E+04   0.233092E+02  -0.843781E+02   0.120724E+07   0.198801E+03
   444   0.242934E+04   0.231009E+02  -0.855892E+02   0.120318E+07   0.194046E+03
   445   0.244108E+04   0.228881E+02  -0.867556E+02   0.119914E+07   0.189305E+03
   446   0.245296E+04   0.226746E+02  -0.878757E+02   0.119512E+07   0.184576E+03
   447   0.246513E+04   0.224588E+02  -0.889515E+02   0.119111E+07   0.179858E+03
   448   0.247743E+04   0.222393E+02  -0.899812E+02   0.118713E+07   0.175149E+03
   449   0.249002E+04   0.220184E+02  -0.909633E+02   0.118316E+07   0.170449E+03
   450   0.250282E+04   0.217960E+02  -0.918998E+02   0.117920E+07   0.165754E+03
   451   0.251575E+04   0.215707E+02  -0.927881E+02   0.117527E+07   0.161065E+03
   452   0.252882E+04   0.213440E+02  -0.936307E+02   0.117135E+07   0.156384E+03
   453   0.254215E+04   0.211160E+02  -0.944253E+02   0.116745E+07   0.151714E+03
   454   0.255554E+04   0.208859E+02  -0.951735E+02   0.116357E+07   0.147057E+03
   455   0.256905E+04   0.206544E+02  -0.958752E+02   0.115970E+07   0.142417E+03
   456   0.258283E+04   0.204210E+02  -0.965240E+02   0.115585E+07   0.137796E+03
   457   0.259658E+04   0.201871E+02  -0.971339E+02   0.115202E+07   0.133197E+03
   458   0.261052E+04   0.199520E+02  -0.976865E+02   0.114820E+07   0.128623E+03
   459   0.262458E+04   0.197165E+02  -0.981973E+02   0.114440E+07   0.124078E+03
   460   0.263874E+04   0.194791E+02  -0.986606E+02   0.114062E+07   0.119563E+03
   461   0.265294E+04   0.192413E+02  -0.990771E+02   0.113685E+07   0.115082E+03
   462   0.266725E+04   0.190025E+02  -0.994410E+02   0.113310E+07   0.110637E+03
   463   0.268159E+04   0.187642E+02  -0.997708E+02   0.112937E+07   0.106233E+03
   464   0.269595E+04   0.185256E+02  -0.100037E+03   0.112565E+07   0.101871E+03
   465   0.271034E+04   0.182868E+02  -0.100269E+03   0.112195E+07   0.975537E+02
   466   0.272482E+04   0.180470E+02  -0.100445E+03   0.111827E+07   0.932850E+02
   467   0.273941E+04   0.178079E+02  -0.100580E+03   0.111460E+07   0.890676E+02
   468   0.275393E+04   0.175694E+02  -0.100666E+03   0.111095E+07   0.849041E+02
   469   0.276847E+04   0.173300E+02  -0.100711E+03   0.110731E+07   0.807977E+02
   470   0.278310E+04   0.170921E+02  -0.100707E+03   0.110369E+07   0.767510E+02
   471   0.279752E+04   0.168557E+02  -0.100655E+03   0.110008E+07   0.727670E+02
   472   0.281209E+04   0.166193E+02  -0.100563E+03   0.109649E+07   0.688487E+02
   473   0.282660E+04   0.163837E+02  -0.100421E+03   0.109292E+07   0.649988E+02
   474   0.284111E+04   0.161497E+02  -0.100239E+03   0.108936E+07   0.612204E+02
   475   0.285562E+04   0.159158E+02  -0.100009E+03   0.108582E+07   0.575162E+02
   476   0.286999E+04   0.156842E+02  -0.997327E+02   0.108229E+07   0.538892E+02
   477   0.288427E+04   0.154536E+02  -0.994203E+02   0.107877E+07   0.503423E+02
   478   0.289856E+04   0.152240E+02  -0.990531E+02   0.107528E+07   0.468783E+02
   479   0.291276E+04   0.149969E+02  -0.986558E+02   0.107179E+07   0.435002E+02
   480   0.292687E+04   0.147715E+02  -0.982090E+02   0.106833E+07   0.402108E+02
   481   0.294090E+04   0.145480E+02  -0.977166E+02   0.106487E+07   0.370131E+02
   482   0.295492E+04   0.143270E+02  -0.971845E+02   0.106144E+07   0.339099E+02
   483   0.296869E+04   0.141079E+02  -0.966150E+02   0.105801E+07   0.309041E+02
   484   0.298230E+04   0.138915E+02  -0.960024E+02   0.105460E+07   0.279986E+02
   485   0.299596E+04   0.136770E+02  -0.953480E+02   0.105121E+07   0.251963E+02
   486   0.300944E+04   0.134660E+02  -0.946541E+02   0.104783E+07   0.225001E+02
   487   0.302276E+04   0.132577E+02  -0.939209E+02   0.104447E+07   0.199129E+02
   488   0.303589E+04   0.130515E+02  -0.931477E+02   0.104112E+07   0.174376E+02
   489   0.304892E+04   0.128488E+02  -0.923360E+02   0.103778E+07   0.150770E+02
   490   0.306184E+04   0.126498E+02  -0.914850E+02   0.103446E+07   0.128341E+02
   491   0.307443E+04   0.124536E+02  -0.905979E+02   0.103115E+07   0.107118E+02
   492   0.308699E+04   0.122611E+02  -0.896739E+02   0.102785E+07   0.871290E+01
   493   0.309935E+04   0.120708E+02  -0.887117E+02   0.102457E+07   0.684034E+01
   494   0.311152E+04   0.118858E+02  -0.877149E+02   0.102131E+07   0.509701E+01
   495   0.312342E+04   0.117038E+02  -0.866822E+02   0.101806E+07   0.348580E+01
   496   0.313513E+04   0.115263E+02  -0.856151E+02   0.101482E+07   0.200960E+01
   497   0.314664E+04   0.113526E+02  -0.845129E+02   0.101159E+07   0.671303E+00
   498   0.315795E+04   0.111821E+02  -0.833787E+02   0.100838E+07  -0.526196E+00
   499   0.316913E+04   0.110170E+02  -0.822095E+02   0.100518E+07  -0.158001E+01
   500   0.318003E+04   0.108550E+02  -0.810098E+02   0.100200E+07  -0.248724E+01
   501   0.319058E+04   0.106985E+02  -0.797783E+02   0.998825E+06  -0.324617E+01
   502   0.320106E+04   0.105468E+02  -0.785151E+02   0.995667E+06  -0.385977E+01
   503   0.321119E+04   0.103990E+02  -0.772228E+02   0.992522E+06  -0.433219E+01
   504   0.322104E+04   0.102561E+02  -0.759000E+02   0.989390E+06  -0.466758E+01
   505   0.323082E+04   0.101186E+02  -0.745509E+02   0.986271E+06  -0.487007E+01
   506   0.324018E+04   0.998608E+01  -0.731733E+02   0.983165E+06  -0.494382E+01
   507   0.324939E+04   0.985824E+01  -0.717698E+02   0.980072E+06  -0.489296E+01
   508   0.325825E+04   0.973612E+01  -0.703398E+02   0.976992E+06  -0.472164E+01
   509   0.326689E+04   0.961877E+01  -0.688866E+02   0.973924E+06  -0.443401E+01
   510   0.327518E+04   0.950688E+01  -0.674097E+02   0.970870E+06  -0.403421E+01
   511   0.328333E+04   0.940017E+01  -0.659094E+02   0.967828E+06  -0.352639E+01
   512   0.329111E+04   0.929910E+01  -0.643873E+02   0.964800E+06  -0.291469E+01
   513   0.329869E+04   0.920347E+01  -0.628452E+02   0.961783E+06  -0.220326E+01
   514   0.330597E+04   0.911359E+01  -0.612834E+02   0.958780E+06  -0.139623E+01
   515   0.331297E+04   0.902940E+01  -0.597020E+02   0.955789E+06  -0.497763E+00
   516   0.331968E+04   0.895099E+01  -0.581029E+02   0.952810E+06   0.488005E+00
   517   0.332602E+04   0.887854E+01  -0.564870E+02   0.949844E+06   0.155693E+01
   518   0.333215E+04   0.881189E+01  -0.548553E+02   0.946890E+06   0.270486E+01
   519   0.333807E+04   0.875131E+01  -0.532074E+02   0.943949E+06   0.392766E+01
   520   0.334362E+04   0.869672E+01  -0.515463E+02   0.941020E+06   0.522118E+01
   521   0.334880E+04   0.864823E+01  -0.498725E+02   0.938103E+06   0.658127E+01
   522   0.335370E+04   0.860606E+01  -0.481861E+02   0.935198E+06   0.800380E+01
   523   0.335837E+04   0.857009E+01  -0.464888E+02   0.932305E+06   0.948461E+01
   524   0.336275E+04   0.854034E+01  -0.447817E+02   0.929425E+06   0.110196E+02
   525   0.336670E+04   0.851697E+01  -0.430642E+02   0.926556E+06   0.126045E+02
   526   0.337042E+04   0.849999E+01  -0.413389E+02   0.923700E+06   0.142353E+02
   527   0.337400E+04   0.848942E+01  -0.396068E+02   0.920855E+06   0.159078E+02
   528   0.337713E+04   0.848529E+01  -0.378694E+02   0.918023E+06   0.176179E+02
   529   0.337997E+04   0.848790E+01  -0.361257E+02   0.915202E+06   0.193614E+02
   530   0.338244E+04   0.849705E+01  -0.343796E+02   0.912393E+06   0.211341E+02
   531   0.338484E+04   0.851268E+01  -0.326283E+02   0.909595E+06   0.229320E+02
   532   0.338672E+04   0.853510E+01  -0.308759E+02   0.906810E+06   0.247509E+02
   533   0.338831E+04   0.856419E+01  -0.291225E+02   0.904036E+06   0.265866E+02
   534   0.338960E+04   0.860003E+01  -0.273692E+02   0.901273E+06   0.284350E+02
   535   0.339058E+04   0.864271E+01  -0.256170E+02   0.898522E+06   0.302919E+02
   536   0.339128E+04   0.869211E+01  -0.238660E+02   0.895782E+06   0.321533E+02
   537   0.339175E+04   0.874831E+01  -0.221181E+02   0.893054E+06   0.340149E+02
   538   0.339177E+04   0.881149E+01  -0.203742E+02   0.890337E+06   0.358726E+02
   539   0.339156E+04   0.888135E+01  -0.186353E+02   0.887632E+06   0.377223E+02
   540   0.339106E+04   0.895836E+01  -0.169024E+02   0.884938E+06   0.395598E+02
   541   0.339018E+04   0.904209E+01  -0.151758E+02   0.882254E+06   0.413810E+02
   542   0.338908E+04   0.913279E+01  -0.134578E+02   0.879583E+06   0.431818E+02
   543   0.338760E+04   0.923054E+01  -0.117485E+02   0.876922E+06   0.449579E+02
   544   0.338590E+04   0.933521E+01  -0.100488E+02   0.874272E+06   0.467052E+02
   545   0.338381E+04   0.944682E+01  -0.835976E+01   0.871633E+06   0.484197E+02
   546   0.338150E+04   0.956516E+01  -0.668257E+01   0.869005E+06   0.500971E+02
   547   0.337882E+04   0.969047E+01  -0.501781E+01   0.866388E+06   0.517334E+02
   548   0.337590E+04   0.982277E+01  -0.336674E+01   0.863782E+06   0.533243E+02
   549   0.337268E+04   0.996208E+01  -0.173033E+01   0.861186E+06   0.548657E+02
   550   0.336916E+04   0.101084E+02  -0.109398E+00   0.858601E+06   0.563535E+02
