#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   180   0.699488E+04  -0.464378E+02   0.224506E-03  -0.464378E+02   0.104626E+01  -0.852024E-06   0.224506E-03  -0.852024E-06   0.792150E-07
   181   0.702523E+04  -0.454147E+02   0.222591E-03  -0.454147E+02   0.103258E+01  -0.836518E-06   0.222591E-03  -0.836518E-06   0.787679E-07
   182   0.705497E+04  -0.443549E+02   0.220696E-03  -0.443549E+02   0.101920E+01  -0.820150E-06   0.220696E-03  -0.820150E-06   0.783247E-07
   183   0.708402E+04  -0.432600E+02   0.218819E-03  -0.432600E+02   0.100603E+01  -0.802977E-06   0.218819E-03  -0.802977E-06   0.778854E-07
   184   0.711252E+04  -0.421293E+02   0.216961E-03  -0.421293E+02   0.993186E+00  -0.785054E-06   0.216961E-03  -0.785054E-06   0.774499E-07
   185   0.714041E+04  -0.409651E+02   0.215120E-03  -0.409651E+02   0.980810E+00  -0.766439E-06   0.215120E-03  -0.766439E-06   0.770181E-07
   186   0.716730E+04  -0.397643E+02   0.213297E-03  -0.397643E+02   0.968777E+00  -0.747188E-06   0.213297E-03  -0.747188E-06   0.765900E-07
   187   0.719387E+04  -0.385287E+02   0.211491E-03  -0.385287E+02   0.957240E+00  -0.727359E-06   0.211491E-03  -0.727359E-06   0.761657E-07
   188   0.721973E+04  -0.372597E+02   0.209701E-03  -0.372597E+02   0.946194E+00  -0.707007E-06   0.209701E-03  -0.707007E-06   0.757450E-07
   189   0.724482E+04  -0.359558E+02   0.207927E-03  -0.359558E+02   0.935690E+00  -0.686189E-06   0.207927E-03  -0.686189E-06   0.753278E-07
   190   0.726957E+04  -0.346194E+02   0.206168E-03  -0.346194E+02   0.925790E+00  -0.664962E-06   0.206168E-03  -0.664962E-06   0.749143E-07
   191   0.729325E+04  -0.332476E+02   0.204425E-03  -0.332476E+02   0.916528E+00  -0.643382E-06   0.204425E-03  -0.643382E-06   0.745043E-07
   192   0.731636E+04  -0.318426E+02   0.202696E-03  -0.318426E+02   0.907938E+00  -0.621507E-06   0.202696E-03  -0.621507E-06   0.740977E-07
   193   0.733870E+04  -0.304060E+02   0.200981E-03  -0.304060E+02   0.900075E+00  -0.599393E-06   0.200981E-03  -0.599393E-06   0.736946E-07
   194   0.736046E+04  -0.289355E+02   0.199279E-03  -0.289355E+02   0.892982E+00  -0.577097E-06   0.199279E-03  -0.577097E-06   0.732949E-07
   195   0.738144E+04  -0.274336E+02   0.197591E-03  -0.274336E+02   0.886706E+00  -0.554674E-06   0.197591E-03  -0.554674E-06   0.728985E-07
   196   0.740163E+04  -0.258994E+02   0.195915E-03  -0.258994E+02   0.881297E+00  -0.532183E-06   0.195915E-03  -0.532183E-06   0.725054E-07
   197   0.742117E+04  -0.243346E+02   0.194252E-03  -0.243346E+02   0.876809E+00  -0.509679E-06   0.194252E-03  -0.509679E-06   0.721157E-07
   198   0.743999E+04  -0.227384E+02   0.192600E-03  -0.227384E+02   0.873278E+00  -0.487219E-06   0.192600E-03  -0.487219E-06   0.717291E-07
   199   0.745809E+04  -0.211116E+02   0.190959E-03  -0.211116E+02   0.870751E+00  -0.464860E-06   0.190959E-03  -0.464860E-06   0.713458E-07
   200   0.747546E+04  -0.194551E+02   0.189329E-03  -0.194551E+02   0.869270E+00  -0.442658E-06   0.189329E-03  -0.442658E-06   0.709656E-07
   201   0.749204E+04  -0.177681E+02   0.187709E-03  -0.177681E+02   0.868906E+00  -0.420661E-06   0.187709E-03  -0.420661E-06   0.705885E-07
   202   0.750788E+04  -0.160524E+02   0.186100E-03  -0.160524E+02   0.869676E+00  -0.398874E-06   0.186100E-03  -0.398874E-06   0.702145E-07
   203   0.752292E+04  -0.143074E+02   0.184501E-03  -0.143074E+02   0.871652E+00  -0.377294E-06   0.184501E-03  -0.377294E-06   0.698436E-07
   204   0.753709E+04  -0.125364E+02   0.182912E-03  -0.125364E+02   0.874866E+00  -0.355918E-06   0.182912E-03  -0.355918E-06   0.694757E-07
   205   0.755053E+04  -0.107372E+02   0.181334E-03  -0.107372E+02   0.879373E+00  -0.334741E-06   0.181334E-03  -0.334741E-06   0.691108E-07
   206   0.756310E+04  -0.891153E+01   0.179767E-03  -0.891153E+01   0.885221E+00  -0.313760E-06   0.179767E-03  -0.313760E-06   0.687489E-07
   207   0.757493E+04  -0.705991E+01   0.178209E-03  -0.705991E+01   0.892443E+00  -0.292971E-06   0.178209E-03  -0.292971E-06   0.683899E-07
   208   0.758582E+04  -0.518312E+01   0.176663E-03  -0.518312E+01   0.901103E+00  -0.272371E-06   0.176663E-03  -0.272371E-06   0.680339E-07
   209   0.759590E+04  -0.328176E+01   0.175127E-03  -0.328176E+01   0.911232E+00  -0.251957E-06   0.175127E-03  -0.251957E-06   0.676808E-07
   210   0.760518E+04  -0.135695E+01   0.173602E-03  -0.135695E+01   0.922895E+00  -0.231724E-06   0.173602E-03  -0.231724E-06   0.673305E-07
   211   0.761366E+04   0.591037E+00   0.172088E-03   0.591037E+00   0.936130E+00  -0.211669E-06   0.172088E-03  -0.211669E-06   0.669831E-07
   212   0.762118E+04   0.256103E+01   0.170585E-03   0.256103E+01   0.950980E+00  -0.191788E-06   0.170585E-03  -0.191788E-06   0.666386E-07
   213   0.762798E+04   0.455286E+01   0.169092E-03   0.455286E+01   0.967498E+00  -0.172078E-06   0.169092E-03  -0.172078E-06   0.662968E-07
   214   0.763390E+04   0.656508E+01   0.167611E-03   0.656508E+01   0.985689E+00  -0.152535E-06   0.167611E-03  -0.152535E-06   0.659578E-07
   215   0.763902E+04   0.859674E+01   0.166140E-03   0.859674E+01   0.100576E+01  -0.133156E-06   0.166140E-03  -0.133156E-06   0.656216E-07
   216   0.764326E+04   0.106481E+02   0.164680E-03   0.106481E+02   0.102752E+01  -0.113936E-06   0.164680E-03  -0.113936E-06   0.652880E-07
   217   0.764677E+04   0.127170E+02   0.163232E-03   0.127170E+02   0.105116E+01  -0.948727E-07   0.163232E-03  -0.948727E-07   0.649572E-07
   218   0.764940E+04   0.148034E+02   0.161794E-03   0.148034E+02   0.107668E+01  -0.759619E-07   0.161794E-03  -0.759619E-07   0.646291E-07
   219   0.765123E+04   0.169080E+02   0.160368E-03   0.169080E+02   0.110408E+01  -0.572000E-07   0.160368E-03  -0.572000E-07   0.643035E-07
   220   0.765225E+04   0.190262E+02   0.158953E-03   0.190262E+02   0.113353E+01  -0.385835E-07   0.158953E-03  -0.385835E-07   0.639807E-07
   221   0.765248E+04   0.211599E+02   0.157550E-03   0.211599E+02   0.116497E+01  -0.201086E-07   0.157550E-03  -0.201086E-07   0.636603E-07
   222   0.765189E+04   0.233075E+02   0.156157E-03   0.233075E+02   0.119855E+01  -0.177190E-08   0.156157E-03  -0.177190E-08   0.633426E-07
   223   0.765036E+04   0.254694E+02   0.154776E-03   0.254694E+02   0.123422E+01   0.164303E-07   0.154776E-03   0.164303E-07   0.630274E-07
   224   0.764817E+04   0.276417E+02   0.153407E-03   0.276417E+02   0.127197E+01   0.345017E-07   0.153407E-03   0.345017E-07   0.627147E-07
   225   0.764510E+04   0.298273E+02   0.152049E-03   0.298273E+02   0.131198E+01   0.524459E-07   0.152049E-03   0.524459E-07   0.624045E-07
   226   0.764122E+04   0.320220E+02   0.150703E-03   0.320220E+02   0.135425E+01   0.702664E-07   0.150703E-03   0.702664E-07   0.620968E-07
   227   0.763647E+04   0.342273E+02   0.149368E-03   0.342273E+02   0.139879E+01   0.879670E-07   0.149368E-03   0.879670E-07   0.617915E-07
   228   0.763099E+04   0.364413E+02   0.148045E-03   0.364413E+02   0.144562E+01   0.105551E-06   0.148045E-03   0.105551E-06   0.614886E-07
   229   0.762470E+04   0.386624E+02   0.146733E-03   0.386624E+02   0.149481E+01   0.123023E-06   0.146733E-03   0.123023E-06   0.611881E-07
   230   0.761753E+04   0.408911E+02   0.145434E-03   0.408911E+02   0.154638E+01   0.140385E-06   0.145434E-03   0.140385E-06   0.608900E-07
   231   0.760948E+04   0.431264E+02   0.144146E-03   0.431264E+02   0.160042E+01   0.157642E-06   0.144146E-03   0.157642E-06   0.605942E-07
   232   0.760071E+04   0.453666E+02   0.142870E-03   0.453666E+02   0.165685E+01   0.174797E-06   0.142870E-03   0.174797E-06   0.603006E-07
   233   0.759112E+04   0.476100E+02   0.141606E-03   0.476100E+02   0.171592E+01   0.191853E-06   0.141606E-03   0.191853E-06   0.600094E-07
   234   0.758059E+04   0.498571E+02   0.140353E-03   0.498571E+02   0.177749E+01   0.208815E-06   0.140353E-03   0.208815E-06   0.597204E-07
   235   0.756932E+04   0.521062E+02   0.139113E-03   0.521062E+02   0.184164E+01   0.225686E-06   0.139113E-03   0.225686E-06   0.594337E-07
   236   0.755717E+04   0.543571E+02   0.137885E-03   0.543571E+02   0.190838E+01   0.242470E-06   0.137885E-03   0.242470E-06   0.591491E-07
   237   0.754422E+04   0.566081E+02   0.136669E-03   0.566081E+02   0.197780E+01   0.259170E-06   0.136669E-03   0.259170E-06   0.588668E-07
   238   0.753045E+04   0.588589E+02   0.135466E-03   0.588589E+02   0.204998E+01   0.275789E-06   0.135466E-03   0.275789E-06   0.585865E-07
   239   0.751596E+04   0.611086E+02   0.134274E-03   0.611086E+02   0.212478E+01   0.292332E-06   0.134274E-03   0.292332E-06   0.583084E-07
   240   0.750052E+04   0.633547E+02   0.133095E-03   0.633547E+02   0.220229E+01   0.308802E-06   0.133095E-03   0.308802E-06   0.580324E-07
   241   0.748441E+04   0.655978E+02   0.131928E-03   0.655978E+02   0.228267E+01   0.325203E-06   0.131928E-03   0.325203E-06   0.577585E-07
   242   0.746750E+04   0.678368E+02   0.130773E-03   0.678368E+02   0.236579E+01   0.341539E-06   0.130773E-03   0.341539E-06   0.574866E-07
   243   0.744978E+04   0.700701E+02   0.129631E-03   0.700701E+02   0.245179E+01   0.357812E-06   0.129631E-03   0.357812E-06   0.572168E-07
   244   0.743126E+04   0.722981E+02   0.128502E-03   0.722981E+02   0.254062E+01   0.374027E-06   0.128502E-03   0.374027E-06   0.569489E-07
   245   0.741193E+04   0.745178E+02   0.127385E-03   0.745178E+02   0.263236E+01   0.390187E-06   0.127385E-03   0.390187E-06   0.566830E-07
   246   0.739186E+04   0.767302E+02   0.126280E-03   0.767302E+02   0.272702E+01   0.406295E-06   0.126280E-03   0.406295E-06   0.564190E-07
   247   0.737107E+04   0.789331E+02   0.125188E-03   0.789331E+02   0.282454E+01   0.422357E-06   0.125188E-03   0.422357E-06   0.561570E-07
   248   0.734946E+04   0.811261E+02   0.124109E-03   0.811261E+02   0.292531E+01   0.438374E-06   0.124109E-03   0.438374E-06   0.558968E-07
   249   0.732720E+04   0.833084E+02   0.123043E-03   0.833084E+02   0.302880E+01   0.454351E-06   0.123043E-03   0.454351E-06   0.556385E-07
   250   0.730413E+04   0.854781E+02   0.121989E-03   0.854781E+02   0.313548E+01   0.470291E-06   0.121989E-03   0.470291E-06   0.553821E-07
   251   0.728040E+04   0.876358E+02   0.120948E-03   0.876358E+02   0.324506E+01   0.486197E-06   0.120948E-03   0.486197E-06   0.551274E-07
   252   0.725580E+04   0.897798E+02   0.119920E-03   0.897798E+02   0.335776E+01   0.502070E-06   0.119920E-03   0.502070E-06   0.548746E-07
   253   0.723069E+04   0.919084E+02   0.118904E-03   0.919084E+02   0.347335E+01   0.517908E-06   0.118904E-03   0.517908E-06   0.546235E-07
   254   0.720478E+04   0.940215E+02   0.117901E-03   0.940215E+02   0.359212E+01   0.533711E-06   0.117901E-03   0.533711E-06   0.543742E-07
   255   0.717816E+04   0.961187E+02   0.116909E-03   0.961187E+02   0.371376E+01   0.549478E-06   0.116909E-03   0.549478E-06   0.541267E-07
   256   0.715089E+04   0.981999E+02   0.115929E-03   0.981999E+02   0.383864E+01   0.565208E-06   0.115929E-03   0.565208E-06   0.538809E-07
   257   0.712299E+04   0.100257E+03   0.114961E-03   0.100257E+03   0.396631E+01   0.580900E-06   0.114961E-03   0.580900E-06   0.536368E-07
   258   0.709438E+04   0.102302E+03   0.114004E-03   0.102302E+03   0.409713E+01   0.596554E-06   0.114004E-03   0.596554E-06   0.533944E-07
   259   0.706514E+04   0.104319E+03   0.113059E-03   0.104319E+03   0.423095E+01   0.612170E-06   0.113059E-03   0.612170E-06   0.531538E-07
   260   0.703535E+04   0.106325E+03   0.112124E-03   0.106325E+03   0.436777E+01   0.627745E-06   0.112124E-03   0.627745E-06   0.529148E-07
   261   0.700487E+04   0.108295E+03   0.111200E-03   0.108295E+03   0.450749E+01   0.643280E-06   0.111200E-03   0.643280E-06   0.526774E-07
   262   0.697368E+04   0.110253E+03   0.110287E-03   0.110253E+03   0.465034E+01   0.658774E-06   0.110287E-03   0.658774E-06   0.524418E-07
   263   0.694219E+04   0.112190E+03   0.109384E-03   0.112190E+03   0.479609E+01   0.674226E-06   0.109384E-03   0.674226E-06   0.522078E-07
   264   0.690993E+04   0.114099E+03   0.108491E-03   0.114099E+03   0.494480E+01   0.689635E-06   0.108491E-03   0.689635E-06   0.519754E-07
   265   0.687699E+04   0.115973E+03   0.107609E-03   0.115973E+03   0.509639E+01   0.705001E-06   0.107609E-03   0.705001E-06   0.517446E-07
   266   0.684359E+04   0.117833E+03   0.106735E-03   0.117833E+03   0.525109E+01   0.720323E-06   0.106735E-03   0.720323E-06   0.515154E-07
   267   0.680952E+04   0.119656E+03   0.105872E-03   0.119656E+03   0.540851E+01   0.735599E-06   0.105872E-03   0.735599E-06   0.512878E-07
   268   0.677493E+04   0.121459E+03   0.105018E-03   0.121459E+03   0.556901E+01   0.750830E-06   0.105018E-03   0.750830E-06   0.510617E-07
   269   0.673967E+04   0.123232E+03   0.104172E-03   0.123232E+03   0.573230E+01   0.766015E-06   0.104172E-03   0.766015E-06   0.508372E-07
   270   0.670404E+04   0.124975E+03   0.103336E-03   0.124975E+03   0.589844E+01   0.781152E-06   0.103336E-03   0.781152E-06   0.506143E-07
   271   0.666783E+04   0.126690E+03   0.102508E-03   0.126690E+03   0.606735E+01   0.796242E-06   0.102508E-03   0.796242E-06   0.503929E-07
   272   0.663126E+04   0.128366E+03   0.101689E-03   0.128366E+03   0.623932E+01   0.811283E-06   0.101689E-03   0.811283E-06   0.501730E-07
   273   0.659411E+04   0.130021E+03   0.100878E-03   0.130021E+03   0.641376E+01   0.826275E-06   0.100878E-03   0.826275E-06   0.499546E-07
   274   0.655653E+04   0.131630E+03   0.100075E-03   0.131630E+03   0.659124E+01   0.841217E-06   0.100075E-03   0.841217E-06   0.497376E-07
   275   0.651846E+04   0.133217E+03   0.992805E-04   0.133217E+03   0.677124E+01   0.856107E-06   0.992805E-04   0.856107E-06   0.495222E-07
   276   0.648004E+04   0.134758E+03   0.984931E-04   0.134758E+03   0.695398E+01   0.870947E-06   0.984931E-04   0.870947E-06   0.493082E-07
   277   0.644106E+04   0.136275E+03   0.977132E-04   0.136275E+03   0.713944E+01   0.885734E-06   0.977132E-04   0.885734E-06   0.490956E-07
   278   0.640174E+04   0.137747E+03   0.969406E-04   0.137747E+03   0.732756E+01   0.900467E-06   0.969406E-04   0.900467E-06   0.488844E-07
   279   0.636201E+04   0.139180E+03   0.961749E-04   0.139180E+03   0.751825E+01   0.915148E-06   0.961749E-04   0.915148E-06   0.486747E-07
   280   0.632188E+04   0.140590E+03   0.954160E-04   0.140590E+03   0.771151E+01   0.929773E-06   0.954160E-04   0.929773E-06   0.484664E-07
   281   0.628150E+04   0.141952E+03   0.946638E-04   0.141952E+03   0.790739E+01   0.944344E-06   0.946638E-04   0.944344E-06   0.482594E-07
   282   0.624057E+04   0.143276E+03   0.939179E-04   0.143276E+03   0.810560E+01   0.958858E-06   0.939179E-04   0.958858E-06   0.480538E-07
   283   0.619940E+04   0.144559E+03   0.931782E-04   0.144559E+03   0.830635E+01   0.973316E-06   0.931782E-04   0.973316E-06   0.478496E-07
   284   0.615791E+04   0.145804E+03   0.924445E-04   0.145804E+03   0.850956E+01   0.987716E-06   0.924445E-04   0.987716E-06   0.476467E-07
   285   0.611611E+04   0.147008E+03   0.917166E-04   0.147008E+03   0.871523E+01   0.100206E-05   0.917166E-04   0.100206E-05   0.474452E-07
   286   0.607393E+04   0.148165E+03   0.909942E-04   0.148165E+03   0.892320E+01   0.101634E-05   0.909942E-04   0.101634E-05   0.472449E-07
   287   0.603144E+04   0.149289E+03   0.902772E-04   0.149289E+03   0.913347E+01   0.103056E-05   0.902772E-04   0.103056E-05   0.470460E-07
   288   0.598873E+04   0.150364E+03   0.895653E-04   0.150364E+03   0.934602E+01   0.104473E-05   0.895653E-04   0.104473E-05   0.468483E-07
   289   0.594572E+04   0.151400E+03   0.888584E-04   0.151400E+03   0.956078E+01   0.105883E-05   0.888584E-04   0.105883E-05   0.466519E-07
   290   0.590250E+04   0.152394E+03   0.881562E-04   0.152394E+03   0.977759E+01   0.107287E-05   0.881562E-04   0.107287E-05   0.464567E-07
   291   0.585905E+04   0.153332E+03   0.874585E-04   0.153332E+03   0.999718E+01   0.108685E-05   0.874585E-04   0.108685E-05   0.462628E-07
   292   0.581510E+04   0.154236E+03   0.867651E-04   0.154236E+03   0.102184E+02   0.110076E-05   0.867651E-04   0.110076E-05   0.460701E-07
   293   0.577124E+04   0.155084E+03   0.860759E-04   0.155084E+03   0.104410E+02   0.111461E-05   0.860759E-04   0.111461E-05   0.458787E-07
   294   0.572702E+04   0.155898E+03   0.853905E-04   0.155898E+03   0.106663E+02   0.112839E-05   0.853905E-04   0.112839E-05   0.456884E-07
   295   0.568283E+04   0.156655E+03   0.847088E-04   0.156655E+03   0.108929E+02   0.114211E-05   0.847088E-04   0.114211E-05   0.454993E-07
   296   0.563829E+04   0.157369E+03   0.840306E-04   0.157369E+03   0.111223E+02   0.115576E-05   0.840306E-04   0.115576E-05   0.453114E-07
   297   0.559363E+04   0.158041E+03   0.833557E-04   0.158041E+03   0.113521E+02   0.116935E-05   0.833557E-04   0.116935E-05   0.451246E-07
   298   0.554870E+04   0.158656E+03   0.826838E-04   0.158656E+03   0.115847E+02   0.118287E-05   0.826838E-04   0.118287E-05   0.449390E-07
   299   0.550374E+04   0.159220E+03   0.820148E-04   0.159220E+03   0.118193E+02   0.119632E-05   0.820148E-04   0.119632E-05   0.447545E-07
   300   0.545860E+04   0.159734E+03   0.813484E-04   0.159734E+03   0.120544E+02   0.120970E-05   0.813484E-04   0.120970E-05   0.445711E-07
   301   0.541335E+04   0.160205E+03   0.806845E-04   0.160205E+03   0.122915E+02   0.122301E-05   0.806845E-04   0.122301E-05   0.443888E-07
   302   0.536808E+04   0.160632E+03   0.800230E-04   0.160632E+03   0.125298E+02   0.123624E-05   0.800230E-04   0.123624E-05   0.442076E-07
   303   0.532271E+04   0.161002E+03   0.793640E-04   0.161002E+03   0.127700E+02   0.124939E-05   0.793640E-04   0.124939E-05   0.440274E-07
   304   0.527724E+04   0.161313E+03   0.787073E-04   0.161313E+03   0.130122E+02   0.126245E-05   0.787073E-04   0.126245E-05   0.438484E-07
   305   0.523176E+04   0.161582E+03   0.780530E-04   0.161582E+03   0.132547E+02   0.127542E-05   0.780530E-04   0.127542E-05   0.436704E-07
   306   0.518618E+04   0.161800E+03   0.774010E-04   0.161800E+03   0.134983E+02   0.128829E-05   0.774010E-04   0.128829E-05   0.434935E-07
   307   0.514060E+04   0.161960E+03   0.767514E-04   0.161960E+03   0.137430E+02   0.130105E-05   0.767514E-04   0.130105E-05   0.433176E-07
   308   0.509501E+04   0.162085E+03   0.761042E-04   0.162085E+03   0.139903E+02   0.131370E-05   0.761042E-04   0.131370E-05   0.431427E-07
   309   0.504948E+04   0.162145E+03   0.754592E-04   0.162145E+03   0.142371E+02   0.132624E-05   0.754592E-04   0.132624E-05   0.429689E-07
   310   0.500388E+04   0.162162E+03   0.748165E-04   0.162162E+03   0.144842E+02   0.133865E-05   0.748165E-04   0.133865E-05   0.427961E-07
   311   0.495836E+04   0.162121E+03   0.741761E-04   0.162121E+03   0.147338E+02   0.135093E-05   0.741761E-04   0.135093E-05   0.426244E-07
   312   0.491292E+04   0.162037E+03   0.735380E-04   0.162037E+03   0.149828E+02   0.136307E-05   0.735380E-04   0.136307E-05   0.424536E-07
   313   0.486748E+04   0.161896E+03   0.729021E-04   0.161896E+03   0.152328E+02   0.137507E-05   0.729021E-04   0.137507E-05   0.422839E-07
   314   0.482213E+04   0.161713E+03   0.722685E-04   0.161713E+03   0.154837E+02   0.138692E-05   0.722685E-04   0.138692E-05   0.421151E-07
   315   0.477687E+04   0.161472E+03   0.716371E-04   0.161472E+03   0.157339E+02   0.139862E-05   0.716371E-04   0.139862E-05   0.419473E-07
   316   0.473170E+04   0.161181E+03   0.710078E-04   0.161181E+03   0.159851E+02   0.141016E-05   0.710078E-04   0.141016E-05   0.417806E-07
   317   0.468663E+04   0.160840E+03   0.703808E-04   0.160840E+03   0.162356E+02   0.142154E-05   0.703808E-04   0.142154E-05   0.416147E-07
   318   0.464165E+04   0.160449E+03   0.697559E-04   0.160449E+03   0.164877E+02   0.143274E-05   0.697559E-04   0.143274E-05   0.414499E-07
