#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1292   0.908238E+03  -0.279323E+02   0.171093E-05  -0.279323E+02   0.412077E+02  -0.442095E-06   0.171093E-05  -0.442095E-06   0.354544E-08
  1293   0.906232E+03  -0.290123E+02   0.172601E-05  -0.290123E+02   0.412736E+02  -0.442689E-06   0.172601E-05  -0.442689E-06   0.353901E-08
  1294   0.904331E+03  -0.300914E+02   0.174105E-05  -0.300914E+02   0.413331E+02  -0.443235E-06   0.174105E-05  -0.443235E-06   0.353260E-08
  1295   0.902514E+03  -0.311738E+02   0.175605E-05  -0.311738E+02   0.413868E+02  -0.443733E-06   0.175605E-05  -0.443733E-06   0.352620E-08
  1296   0.900788E+03  -0.322549E+02   0.177102E-05  -0.322549E+02   0.414355E+02  -0.444183E-06   0.177102E-05  -0.444183E-06   0.351981E-08
  1297   0.899161E+03  -0.333377E+02   0.178595E-05  -0.333377E+02   0.414784E+02  -0.444584E-06   0.178595E-05  -0.444584E-06   0.351344E-08
  1298   0.897626E+03  -0.344198E+02   0.180084E-05  -0.344198E+02   0.415155E+02  -0.444939E-06   0.180084E-05  -0.444939E-06   0.350708E-08
  1299   0.896175E+03  -0.355019E+02   0.181570E-05  -0.355019E+02   0.415468E+02  -0.445246E-06   0.181570E-05  -0.445246E-06   0.350073E-08
  1300   0.894831E+03  -0.365824E+02   0.183054E-05  -0.365824E+02   0.415714E+02  -0.445506E-06   0.183054E-05  -0.445506E-06   0.349440E-08
  1301   0.893580E+03  -0.376611E+02   0.184534E-05  -0.376611E+02   0.415917E+02  -0.445719E-06   0.184534E-05  -0.445719E-06   0.348808E-08
  1302   0.892414E+03  -0.387373E+02   0.186011E-05  -0.387373E+02   0.416053E+02  -0.445885E-06   0.186011E-05  -0.445885E-06   0.348178E-08
  1303   0.891341E+03  -0.398122E+02   0.187484E-05  -0.398122E+02   0.416131E+02  -0.446004E-06   0.187484E-05  -0.446004E-06   0.347548E-08
  1304   0.890359E+03  -0.408836E+02   0.188953E-05  -0.408836E+02   0.416157E+02  -0.446077E-06   0.188953E-05  -0.446077E-06   0.346921E-08
  1305   0.889469E+03  -0.419529E+02   0.190417E-05  -0.419529E+02   0.416118E+02  -0.446103E-06   0.190417E-05  -0.446103E-06   0.346294E-08
  1306   0.888656E+03  -0.430168E+02   0.191876E-05  -0.430168E+02   0.416034E+02  -0.446082E-06   0.191876E-05  -0.446082E-06   0.345669E-08
  1307   0.887950E+03  -0.440762E+02   0.193330E-05  -0.440762E+02   0.415885E+02  -0.446014E-06   0.193330E-05  -0.446014E-06   0.345045E-08
  1308   0.887327E+03  -0.451331E+02   0.194778E-05  -0.451331E+02   0.415677E+02  -0.445900E-06   0.194778E-05  -0.445900E-06   0.344422E-08
  1309   0.886780E+03  -0.461829E+02   0.196219E-05  -0.461829E+02   0.415404E+02  -0.445740E-06   0.196219E-05  -0.445740E-06   0.343801E-08
  1310   0.886332E+03  -0.472285E+02   0.197654E-05  -0.472285E+02   0.415087E+02  -0.445533E-06   0.197654E-05  -0.445533E-06   0.343181E-08
  1311   0.885959E+03  -0.482676E+02   0.199081E-05  -0.482676E+02   0.414712E+02  -0.445280E-06   0.199081E-05  -0.445280E-06   0.342563E-08
  1312   0.885699E+03  -0.493000E+02   0.200500E-05  -0.493000E+02   0.414286E+02  -0.444981E-06   0.200500E-05  -0.444981E-06   0.341945E-08
  1313   0.885500E+03  -0.503264E+02   0.201912E-05  -0.503264E+02   0.413794E+02  -0.444635E-06   0.201912E-05  -0.444635E-06   0.341329E-08
  1314   0.885390E+03  -0.513444E+02   0.203315E-05  -0.513444E+02   0.413252E+02  -0.444243E-06   0.203315E-05  -0.444243E-06   0.340714E-08
  1315   0.885356E+03  -0.523555E+02   0.204708E-05  -0.523555E+02   0.412658E+02  -0.443805E-06   0.204708E-05  -0.443805E-06   0.340101E-08
  1316   0.885411E+03  -0.533579E+02   0.206093E-05  -0.533579E+02   0.412000E+02  -0.443321E-06   0.206093E-05  -0.443321E-06   0.339489E-08
  1317   0.885549E+03  -0.543525E+02   0.207467E-05  -0.543525E+02   0.411306E+02  -0.442791E-06   0.207467E-05  -0.442791E-06   0.338878E-08
  1318   0.885753E+03  -0.553374E+02   0.208831E-05  -0.553374E+02   0.410539E+02  -0.442215E-06   0.208831E-05  -0.442215E-06   0.338268E-08
  1319   0.886039E+03  -0.563143E+02   0.210185E-05  -0.563143E+02   0.409721E+02  -0.441593E-06   0.210185E-05  -0.441593E-06   0.337660E-08
  1320   0.886398E+03  -0.572806E+02   0.211527E-05  -0.572806E+02   0.408854E+02  -0.440925E-06   0.211527E-05  -0.440925E-06   0.337053E-08
  1321   0.886832E+03  -0.582378E+02   0.212857E-05  -0.582378E+02   0.407943E+02  -0.440211E-06   0.212857E-05  -0.440211E-06   0.336447E-08
  1322   0.887347E+03  -0.591835E+02   0.214176E-05  -0.591835E+02   0.406959E+02  -0.439452E-06   0.214176E-05  -0.439452E-06   0.335843E-08
  1323   0.887935E+03  -0.601183E+02   0.215482E-05  -0.601183E+02   0.405933E+02  -0.438647E-06   0.215482E-05  -0.438647E-06   0.335240E-08
  1324   0.888596E+03  -0.610430E+02   0.216775E-05  -0.610430E+02   0.404857E+02  -0.437796E-06   0.216775E-05  -0.437796E-06   0.334638E-08
  1325   0.889322E+03  -0.619552E+02   0.218054E-05  -0.619552E+02   0.403731E+02  -0.436900E-06   0.218054E-05  -0.436900E-06   0.334037E-08
  1326   0.890129E+03  -0.628561E+02   0.219320E-05  -0.628561E+02   0.402554E+02  -0.435959E-06   0.219320E-05  -0.435959E-06   0.333437E-08
  1327   0.890987E+03  -0.637451E+02   0.220571E-05  -0.637451E+02   0.401335E+02  -0.434972E-06   0.220571E-05  -0.434972E-06   0.332839E-08
  1328   0.891931E+03  -0.646197E+02   0.221808E-05  -0.646197E+02   0.400066E+02  -0.433939E-06   0.221808E-05  -0.433939E-06   0.332242E-08
  1329   0.892933E+03  -0.654827E+02   0.223030E-05  -0.654827E+02   0.398739E+02  -0.432861E-06   0.223030E-05  -0.432861E-06   0.331646E-08
  1330   0.893999E+03  -0.663320E+02   0.224236E-05  -0.663320E+02   0.397363E+02  -0.431738E-06   0.224236E-05  -0.431738E-06   0.331052E-08
  1331   0.895137E+03  -0.671673E+02   0.225426E-05  -0.671673E+02   0.395944E+02  -0.430570E-06   0.225426E-05  -0.430570E-06   0.330459E-08
  1332   0.896324E+03  -0.679893E+02   0.226599E-05  -0.679893E+02   0.394476E+02  -0.429357E-06   0.226599E-05  -0.429357E-06   0.329867E-08
  1333   0.897583E+03  -0.687957E+02   0.227756E-05  -0.687957E+02   0.392957E+02  -0.428098E-06   0.227756E-05  -0.428098E-06   0.329276E-08
  1334   0.898898E+03  -0.695885E+02   0.228895E-05  -0.695885E+02   0.391404E+02  -0.426795E-06   0.228895E-05  -0.426795E-06   0.328686E-08
  1335   0.900269E+03  -0.703661E+02   0.230017E-05  -0.703661E+02   0.389794E+02  -0.425446E-06   0.230017E-05  -0.425446E-06   0.328098E-08
  1336   0.901703E+03  -0.711271E+02   0.231120E-05  -0.711271E+02   0.388149E+02  -0.424053E-06   0.231120E-05  -0.424053E-06   0.327511E-08
  1337   0.903193E+03  -0.718735E+02   0.232205E-05  -0.718735E+02   0.386448E+02  -0.422615E-06   0.232205E-05  -0.422615E-06   0.326925E-08
  1338   0.904732E+03  -0.726036E+02   0.233270E-05  -0.726036E+02   0.384711E+02  -0.421132E-06   0.233270E-05  -0.421132E-06   0.326340E-08
  1339   0.906332E+03  -0.733182E+02   0.234316E-05  -0.733182E+02   0.382925E+02  -0.419604E-06   0.234316E-05  -0.419604E-06   0.325756E-08
  1340   0.907981E+03  -0.740171E+02   0.235343E-05  -0.740171E+02   0.381105E+02  -0.418032E-06   0.235343E-05  -0.418032E-06   0.325174E-08
  1341   0.909677E+03  -0.746980E+02   0.236348E-05  -0.746980E+02   0.379250E+02  -0.416415E-06   0.236348E-05  -0.416415E-06   0.324593E-08
  1342   0.911420E+03  -0.753622E+02   0.237333E-05  -0.753622E+02   0.377346E+02  -0.414753E-06   0.237333E-05  -0.414753E-06   0.324013E-08
  1343   0.913218E+03  -0.760089E+02   0.238297E-05  -0.760089E+02   0.375401E+02  -0.413047E-06   0.238297E-05  -0.413047E-06   0.323434E-08
  1344   0.915063E+03  -0.766381E+02   0.239239E-05  -0.766381E+02   0.373413E+02  -0.411296E-06   0.239239E-05  -0.411296E-06   0.322856E-08
  1345   0.916939E+03  -0.772488E+02   0.240159E-05  -0.772488E+02   0.371399E+02  -0.409501E-06   0.240159E-05  -0.409501E-06   0.322280E-08
  1346   0.918870E+03  -0.778431E+02   0.241056E-05  -0.778431E+02   0.369336E+02  -0.407662E-06   0.241056E-05  -0.407662E-06   0.321705E-08
  1347   0.920846E+03  -0.784180E+02   0.241930E-05  -0.784180E+02   0.367238E+02  -0.405778E-06   0.241930E-05  -0.405778E-06   0.321131E-08
  1348   0.922854E+03  -0.789741E+02   0.242781E-05  -0.789741E+02   0.365107E+02  -0.403850E-06   0.242781E-05  -0.403850E-06   0.320558E-08
  1349   0.924915E+03  -0.795114E+02   0.243608E-05  -0.795114E+02   0.362926E+02  -0.401878E-06   0.243608E-05  -0.401878E-06   0.319986E-08
  1350   0.927000E+03  -0.800296E+02   0.244410E-05  -0.800296E+02   0.360727E+02  -0.399862E-06   0.244410E-05  -0.399862E-06   0.319415E-08
  1351   0.929130E+03  -0.805287E+02   0.245188E-05  -0.805287E+02   0.358486E+02  -0.397802E-06   0.245188E-05  -0.397802E-06   0.318846E-08
  1352   0.931282E+03  -0.810079E+02   0.245941E-05  -0.810079E+02   0.356211E+02  -0.395699E-06   0.245941E-05  -0.395699E-06   0.318278E-08
  1353   0.933479E+03  -0.814680E+02   0.246671E-05  -0.814680E+02   0.353918E+02  -0.393553E-06   0.246671E-05  -0.393553E-06   0.317711E-08
  1354   0.935698E+03  -0.819088E+02   0.247376E-05  -0.819088E+02   0.351584E+02  -0.391365E-06   0.247376E-05  -0.391365E-06   0.317145E-08
  1355   0.937961E+03  -0.823298E+02   0.248058E-05  -0.823298E+02   0.349218E+02  -0.389136E-06   0.248058E-05  -0.389136E-06   0.316580E-08
  1356   0.940252E+03  -0.827322E+02   0.248717E-05  -0.827322E+02   0.346833E+02  -0.386867E-06   0.248717E-05  -0.386867E-06   0.316016E-08
  1357   0.942564E+03  -0.831132E+02   0.249352E-05  -0.831132E+02   0.344409E+02  -0.384558E-06   0.249352E-05  -0.384558E-06   0.315454E-08
  1358   0.944889E+03  -0.834727E+02   0.249966E-05  -0.834727E+02   0.341960E+02  -0.382211E-06   0.249966E-05  -0.382211E-06   0.314892E-08
  1359   0.947240E+03  -0.838143E+02   0.250556E-05  -0.838143E+02   0.339487E+02  -0.379825E-06   0.250556E-05  -0.379825E-06   0.314332E-08
  1360   0.949596E+03  -0.841345E+02   0.251125E-05  -0.841345E+02   0.337004E+02  -0.377402E-06   0.251125E-05  -0.377402E-06   0.313773E-08
  1361   0.951993E+03  -0.844352E+02   0.251672E-05  -0.844352E+02   0.334475E+02  -0.374942E-06   0.251672E-05  -0.374942E-06   0.313215E-08
  1362   0.954386E+03  -0.847145E+02   0.252198E-05  -0.847145E+02   0.331930E+02  -0.372447E-06   0.252198E-05  -0.372447E-06   0.312658E-08
  1363   0.956804E+03  -0.849758E+02   0.252703E-05  -0.849758E+02   0.329361E+02  -0.369916E-06   0.252703E-05  -0.369916E-06   0.312102E-08
  1364   0.959211E+03  -0.852147E+02   0.253187E-05  -0.852147E+02   0.326777E+02  -0.367351E-06   0.253187E-05  -0.367351E-06   0.311547E-08
  1365   0.961716E+03  -0.854327E+02   0.253651E-05  -0.854327E+02   0.324170E+02  -0.364752E-06   0.253651E-05  -0.364752E-06   0.310994E-08
  1366   0.964156E+03  -0.856321E+02   0.254094E-05  -0.856321E+02   0.321540E+02  -0.362120E-06   0.254094E-05  -0.362120E-06   0.310441E-08
  1367   0.966604E+03  -0.858105E+02   0.254518E-05  -0.858105E+02   0.318887E+02  -0.359456E-06   0.254518E-05  -0.359456E-06   0.309890E-08
  1368   0.969135E+03  -0.859679E+02   0.254922E-05  -0.859679E+02   0.316235E+02  -0.356761E-06   0.254922E-05  -0.356761E-06   0.309340E-08
  1369   0.971600E+03  -0.861043E+02   0.255307E-05  -0.861043E+02   0.313554E+02  -0.354035E-06   0.255307E-05  -0.354035E-06   0.308791E-08
  1370   0.974072E+03  -0.862212E+02   0.255673E-05  -0.862212E+02   0.310865E+02  -0.351278E-06   0.255673E-05  -0.351278E-06   0.308243E-08
  1371   0.976552E+03  -0.863171E+02   0.256021E-05  -0.863171E+02   0.308163E+02  -0.348493E-06   0.256021E-05  -0.348493E-06   0.307696E-08
  1372   0.979038E+03  -0.863927E+02   0.256350E-05  -0.863927E+02   0.305447E+02  -0.345679E-06   0.256350E-05  -0.345679E-06   0.307150E-08
  1373   0.981530E+03  -0.864479E+02   0.256661E-05  -0.864479E+02   0.302725E+02  -0.342838E-06   0.256661E-05  -0.342838E-06   0.306605E-08
  1374   0.984027E+03  -0.864820E+02   0.256955E-05  -0.864820E+02   0.299990E+02  -0.339970E-06   0.256955E-05  -0.339970E-06   0.306061E-08
  1375   0.986530E+03  -0.864965E+02   0.257231E-05  -0.864965E+02   0.297242E+02  -0.337075E-06   0.257231E-05  -0.337075E-06   0.305519E-08
  1376   0.989038E+03  -0.864898E+02   0.257490E-05  -0.864898E+02   0.294489E+02  -0.334155E-06   0.257490E-05  -0.334155E-06   0.304977E-08
  1377   0.991550E+03  -0.864635E+02   0.257733E-05  -0.864635E+02   0.291738E+02  -0.331210E-06   0.257733E-05  -0.331210E-06   0.304437E-08
  1378   0.994066E+03  -0.864167E+02   0.257959E-05  -0.864167E+02   0.288960E+02  -0.328241E-06   0.257959E-05  -0.328241E-06   0.303898E-08
  1379   0.996511E+03  -0.863495E+02   0.258169E-05  -0.863495E+02   0.286200E+02  -0.325248E-06   0.258169E-05  -0.325248E-06   0.303359E-08
  1380   0.998960E+03  -0.862625E+02   0.258363E-05  -0.862625E+02   0.283414E+02  -0.322233E-06   0.258363E-05  -0.322233E-06   0.302822E-08
  1381   0.100141E+04  -0.861543E+02   0.258542E-05  -0.861543E+02   0.280638E+02  -0.319197E-06   0.258542E-05  -0.319197E-06   0.302286E-08
  1382   0.100372E+04  -0.860255E+02   0.258706E-05  -0.860255E+02   0.277859E+02  -0.316139E-06   0.258706E-05  -0.316139E-06   0.301751E-08
  1383   0.100617E+04  -0.858777E+02   0.258854E-05  -0.858777E+02   0.275076E+02  -0.313061E-06   0.258854E-05  -0.313061E-06   0.301217E-08
  1384   0.100848E+04  -0.857093E+02   0.258988E-05  -0.857093E+02   0.272297E+02  -0.309964E-06   0.258988E-05  -0.309964E-06   0.300684E-08
  1385   0.101079E+04  -0.855211E+02   0.259108E-05  -0.855211E+02   0.269516E+02  -0.306847E-06   0.259108E-05  -0.306847E-06   0.300152E-08
  1386   0.101310E+04  -0.853130E+02   0.259214E-05  -0.853130E+02   0.266739E+02  -0.303713E-06   0.259214E-05  -0.303713E-06   0.299621E-08
  1387   0.101533E+04  -0.850850E+02   0.259307E-05  -0.850850E+02   0.263967E+02  -0.300561E-06   0.259307E-05  -0.300561E-06   0.299091E-08
  1388   0.101771E+04  -0.848378E+02   0.259386E-05  -0.848378E+02   0.261193E+02  -0.297392E-06   0.259386E-05  -0.297392E-06   0.298563E-08
  1389   0.101995E+04  -0.845700E+02   0.259452E-05  -0.845700E+02   0.258425E+02  -0.294208E-06   0.259452E-05  -0.294208E-06   0.298035E-08
  1390   0.102211E+04  -0.842844E+02   0.259505E-05  -0.842844E+02   0.255670E+02  -0.291009E-06   0.259505E-05  -0.291009E-06   0.297508E-08
  1391   0.102434E+04  -0.839789E+02   0.259546E-05  -0.839789E+02   0.252920E+02  -0.287795E-06   0.259546E-05  -0.287795E-06   0.296983E-08
  1392   0.102649E+04  -0.836541E+02   0.259575E-05  -0.836541E+02   0.250178E+02  -0.284567E-06   0.259575E-05  -0.284567E-06   0.296458E-08
  1393   0.102864E+04  -0.833100E+02   0.259592E-05  -0.833100E+02   0.247449E+02  -0.281327E-06   0.259592E-05  -0.281327E-06   0.295934E-08
  1394   0.103072E+04  -0.829481E+02   0.259598E-05  -0.829481E+02   0.244726E+02  -0.278074E-06   0.259598E-05  -0.278074E-06   0.295412E-08
  1395   0.103279E+04  -0.825662E+02   0.259593E-05  -0.825662E+02   0.242011E+02  -0.274810E-06   0.259593E-05  -0.274810E-06   0.294890E-08
  1396   0.103485E+04  -0.821671E+02   0.259576E-05  -0.821671E+02   0.239319E+02  -0.271536E-06   0.259576E-05  -0.271536E-06   0.294370E-08
  1397   0.103684E+04  -0.817487E+02   0.259550E-05  -0.817487E+02   0.236633E+02  -0.268251E-06   0.259550E-05  -0.268251E-06   0.293850E-08
  1398   0.103875E+04  -0.813116E+02   0.259513E-05  -0.813116E+02   0.233956E+02  -0.264958E-06   0.259513E-05  -0.264958E-06   0.293332E-08
  1399   0.104065E+04  -0.808566E+02   0.259466E-05  -0.808566E+02   0.231309E+02  -0.261655E-06   0.259466E-05  -0.261655E-06   0.292814E-08
  1400   0.104255E+04  -0.803837E+02   0.259409E-05  -0.803837E+02   0.228670E+02  -0.258346E-06   0.259409E-05  -0.258346E-06   0.292298E-08
  1401   0.104437E+04  -0.798928E+02   0.259343E-05  -0.798928E+02   0.226039E+02  -0.255029E-06   0.259343E-05  -0.255029E-06   0.291782E-08
  1402   0.104618E+04  -0.793848E+02   0.259268E-05  -0.793848E+02   0.223440E+02  -0.251705E-06   0.259268E-05  -0.251705E-06   0.291268E-08
  1403   0.104791E+04  -0.788590E+02   0.259183E-05  -0.788590E+02   0.220858E+02  -0.248374E-06   0.259183E-05  -0.248374E-06   0.290754E-08
  1404   0.104956E+04  -0.783161E+02   0.259089E-05  -0.783161E+02   0.218299E+02  -0.245037E-06   0.259089E-05  -0.245037E-06   0.290242E-08
  1405   0.105128E+04  -0.777564E+02   0.258985E-05  -0.777564E+02   0.215750E+02  -0.241693E-06   0.258985E-05  -0.241693E-06   0.289731E-08
  1406   0.105284E+04  -0.771812E+02   0.258870E-05  -0.771812E+02   0.213232E+02  -0.238343E-06   0.258870E-05  -0.238343E-06   0.289220E-08
  1407   0.105432E+04  -0.765893E+02   0.258746E-05  -0.765893E+02   0.210732E+02  -0.234987E-06   0.258746E-05  -0.234987E-06   0.288711E-08
  1408   0.105594E+04  -0.759813E+02   0.258612E-05  -0.759813E+02   0.208249E+02  -0.231624E-06   0.258612E-05  -0.231624E-06   0.288202E-08
  1409   0.105732E+04  -0.753575E+02   0.258468E-05  -0.753575E+02   0.205799E+02  -0.228256E-06   0.258468E-05  -0.228256E-06   0.287695E-08
  1410   0.105878E+04  -0.747193E+02   0.258313E-05  -0.747193E+02   0.203366E+02  -0.224881E-06   0.258313E-05  -0.224881E-06   0.287188E-08
  1411   0.106015E+04  -0.740653E+02   0.258147E-05  -0.740653E+02   0.200959E+02  -0.221501E-06   0.258147E-05  -0.221501E-06   0.286682E-08
  1412   0.106144E+04  -0.733964E+02   0.257972E-05  -0.733964E+02   0.198585E+02  -0.218115E-06   0.257972E-05  -0.218115E-06   0.286178E-08
  1413   0.106257E+04  -0.727134E+02   0.257785E-05  -0.727134E+02   0.196237E+02  -0.214723E-06   0.257785E-05  -0.214723E-06   0.285674E-08
  1414   0.106376E+04  -0.720155E+02   0.257587E-05  -0.720155E+02   0.193914E+02  -0.211326E-06   0.257587E-05  -0.211326E-06   0.285172E-08
  1415   0.106487E+04  -0.713044E+02   0.257379E-05  -0.713044E+02   0.191618E+02  -0.207923E-06   0.257379E-05  -0.207923E-06   0.284670E-08
  1416   0.106597E+04  -0.705802E+02   0.257159E-05  -0.705802E+02   0.189356E+02  -0.204516E-06   0.257159E-05  -0.204516E-06   0.284169E-08
  1417   0.106691E+04  -0.698435E+02   0.256929E-05  -0.698435E+02   0.187113E+02  -0.201103E-06   0.256929E-05  -0.201103E-06   0.283670E-08
  1418   0.106784E+04  -0.690923E+02   0.256687E-05  -0.690923E+02   0.184904E+02  -0.197685E-06   0.256687E-05  -0.197685E-06   0.283171E-08
  1419   0.106869E+04  -0.683297E+02   0.256433E-05  -0.683297E+02   0.182730E+02  -0.194262E-06   0.256433E-05  -0.194262E-06   0.282673E-08
  1420   0.106952E+04  -0.675548E+02   0.256168E-05  -0.675548E+02   0.180591E+02  -0.190834E-06   0.256168E-05  -0.190834E-06   0.282176E-08
  1421   0.107027E+04  -0.667679E+02   0.255891E-05  -0.667679E+02   0.178478E+02  -0.187401E-06   0.255891E-05  -0.187401E-06   0.281680E-08
  1422   0.107101E+04  -0.659698E+02   0.255603E-05  -0.659698E+02   0.176401E+02  -0.183964E-06   0.255603E-05  -0.183964E-06   0.281185E-08
  1423   0.107159E+04  -0.651604E+02   0.255302E-05  -0.651604E+02   0.174359E+02  -0.180523E-06   0.255302E-05  -0.180523E-06   0.280691E-08
  1424   0.107223E+04  -0.643399E+02   0.254990E-05  -0.643399E+02   0.172353E+02  -0.177077E-06   0.254990E-05  -0.177077E-06   0.280198E-08
  1425   0.107271E+04  -0.635091E+02   0.254665E-05  -0.635091E+02   0.170382E+02  -0.173627E-06   0.254665E-05  -0.173627E-06   0.279706E-08
  1426   0.107310E+04  -0.626681E+02   0.254329E-05  -0.626681E+02   0.168447E+02  -0.170173E-06   0.254329E-05  -0.170173E-06   0.279215E-08
  1427   0.107355E+04  -0.618168E+02   0.253979E-05  -0.618168E+02   0.166548E+02  -0.166715E-06   0.253979E-05  -0.166715E-06   0.278725E-08
  1428   0.107384E+04  -0.609570E+02   0.253617E-05  -0.609570E+02   0.164678E+02  -0.163252E-06   0.253617E-05  -0.163252E-06   0.278236E-08
  1429   0.107404E+04  -0.600864E+02   0.253243E-05  -0.600864E+02   0.162859E+02  -0.159786E-06   0.253243E-05  -0.159786E-06   0.277747E-08
  1430   0.107423E+04  -0.592088E+02   0.252856E-05  -0.592088E+02   0.161069E+02  -0.156317E-06   0.252856E-05  -0.156317E-06   0.277260E-08
  1431   0.107434E+04  -0.583213E+02   0.252456E-05  -0.583213E+02   0.159316E+02  -0.152844E-06   0.252456E-05  -0.152844E-06   0.276773E-08
  1432   0.107435E+04  -0.574263E+02   0.252043E-05  -0.574263E+02   0.157607E+02  -0.149367E-06   0.252043E-05  -0.149367E-06   0.276288E-08
  1433   0.107442E+04  -0.565229E+02   0.251617E-05  -0.565229E+02   0.155936E+02  -0.145887E-06   0.251617E-05  -0.145887E-06   0.275803E-08
