#    L    TT             EE             BB             TE          
   261   0.220513E+05   0.150660E+02   0.378520E+00   0.337843E+03
   262   0.219523E+05   0.155232E+02   0.381171E+00   0.343782E+03
   263   0.218517E+05   0.159893E+02   0.383816E+00   0.349649E+03
   264   0.217492E+05   0.164641E+02   0.386454E+00   0.355435E+03
   265   0.216448E+05   0.169477E+02   0.389086E+00   0.361132E+03
   266   0.215387E+05   0.174401E+02   0.391710E+00   0.366758E+03
   267   0.214309E+05   0.179408E+02   0.394327E+00   0.372291E+03
   268   0.213215E+05   0.184503E+02   0.396936E+00   0.377744E+03
   269   0.212103E+05   0.189680E+02   0.399537E+00   0.383106E+03
   270   0.210977E+05   0.194940E+02   0.402130E+00   0.388377E+03
   271   0.209835E+05   0.200282E+02   0.404715E+00   0.393554E+03
   272   0.208680E+05   0.205707E+02   0.407292E+00   0.398628E+03
   273   0.207509E+05   0.211209E+02   0.409859E+00   0.403612E+03
   274   0.206325E+05   0.216793E+02   0.412418E+00   0.408482E+03
   275   0.205127E+05   0.222453E+02   0.414967E+00   0.413259E+03
   276   0.203917E+05   0.228190E+02   0.417507E+00   0.417918E+03
   277   0.202693E+05   0.234005E+02   0.420037E+00   0.422480E+03
   278   0.201458E+05   0.239894E+02   0.422557E+00   0.426921E+03
   279   0.200210E+05   0.245858E+02   0.425068E+00   0.431247E+03
   280   0.198951E+05   0.251894E+02   0.427568E+00   0.435470E+03
   281   0.197683E+05   0.258003E+02   0.430058E+00   0.439566E+03
   282   0.196402E+05   0.264181E+02   0.432538E+00   0.443541E+03
   283   0.195112E+05   0.270430E+02   0.435007E+00   0.447393E+03
   284   0.193813E+05   0.276749E+02   0.437465E+00   0.451121E+03
   285   0.192504E+05   0.283135E+02   0.439912E+00   0.454723E+03
   286   0.191186E+05   0.289588E+02   0.442349E+00   0.458188E+03
   287   0.189859E+05   0.296106E+02   0.444774E+00   0.461532E+03
   288   0.188525E+05   0.302689E+02   0.447187E+00   0.464736E+03
   289   0.187183E+05   0.309336E+02   0.449589E+00   0.467806E+03
   290   0.185835E+05   0.316043E+02   0.451980E+00   0.470741E+03
   291   0.184480E+05   0.322818E+02   0.454359E+00   0.473524E+03
   292   0.183115E+05   0.329649E+02   0.456727E+00   0.476175E+03
