#    L    TT             EE             BB             TE             PP             TP             EP          
   230   0.241851E+05   0.492037E+01   0.210943E-02   0.130483E+03   0.193154E-06   0.461781E-03   0.445135E-06
   231   0.241597E+05   0.509102E+01   0.211894E-02   0.137571E+03   0.192215E-06   0.457684E-03   0.499818E-06
   232   0.241319E+05   0.526941E+01   0.212852E-02   0.144673E+03   0.191282E-06   0.453624E-03   0.554177E-06
   233   0.241016E+05   0.545585E+01   0.213813E-02   0.151784E+03   0.190357E-06   0.449602E-03   0.608224E-06
   234   0.240686E+05   0.565031E+01   0.214772E-02   0.158904E+03   0.189439E-06   0.445618E-03   0.661971E-06
   235   0.240331E+05   0.585295E+01   0.215725E-02   0.166029E+03   0.188528E-06   0.441673E-03   0.715430E-06
   236   0.239951E+05   0.606389E+01   0.216669E-02   0.173156E+03   0.187624E-06   0.437765E-03   0.768612E-06
   237   0.239545E+05   0.628330E+01   0.217598E-02   0.180282E+03   0.186727E-06   0.433897E-03   0.821531E-06
   238   0.239114E+05   0.651136E+01   0.218508E-02   0.187404E+03   0.185836E-06   0.430067E-03   0.874197E-06
   239   0.238659E+05   0.674802E+01   0.219395E-02   0.194521E+03   0.184953E-06   0.426277E-03   0.926624E-06
   240   0.238177E+05   0.699346E+01   0.220256E-02   0.201627E+03   0.184076E-06   0.422525E-03   0.978822E-06
   241   0.237672E+05   0.724794E+01   0.221085E-02   0.208721E+03   0.183206E-06   0.418813E-03   0.103080E-05
   242   0.237142E+05   0.751140E+01   0.221878E-02   0.215800E+03   0.182342E-06   0.415141E-03   0.108258E-05
   243   0.236586E+05   0.778410E+01   0.222631E-02   0.222861E+03   0.181485E-06   0.411508E-03   0.113417E-05
   244   0.236005E+05   0.806607E+01   0.223340E-02   0.229901E+03   0.180634E-06   0.407915E-03   0.118557E-05
   245   0.235400E+05   0.835749E+01   0.224000E-02   0.236917E+03   0.179789E-06   0.404362E-03   0.123681E-05
   246   0.234770E+05   0.865845E+01   0.224608E-02   0.243906E+03   0.178951E-06   0.400849E-03   0.128789E-05
   247   0.234115E+05   0.896900E+01   0.225158E-02   0.250866E+03   0.178118E-06   0.397377E-03   0.133883E-05
   248   0.233436E+05   0.928959E+01   0.225647E-02   0.257793E+03   0.177292E-06   0.393946E-03   0.138964E-05
   249   0.232733E+05   0.961982E+01   0.226070E-02   0.264685E+03   0.176471E-06   0.390555E-03   0.144032E-05
   250   0.232006E+05   0.996024E+01   0.226424E-02   0.271538E+03   0.175657E-06   0.387205E-03   0.149090E-05
   251   0.231254E+05   0.103106E+02   0.226704E-02   0.278351E+03   0.174848E-06   0.383897E-03   0.154138E-05
   252   0.230478E+05   0.106711E+02   0.226912E-02   0.285120E+03   0.174045E-06   0.380629E-03   0.159176E-05
   253   0.229680E+05   0.110415E+02   0.227048E-02   0.291841E+03   0.173247E-06   0.377400E-03   0.164204E-05
   254   0.228858E+05   0.114220E+02   0.227114E-02   0.298514E+03   0.172455E-06   0.374211E-03   0.169221E-05
   255   0.228013E+05   0.118121E+02   0.227112E-02   0.305135E+03   0.171669E-06   0.371060E-03   0.174228E-05
   256   0.227147E+05   0.122123E+02   0.227042E-02   0.311704E+03   0.170888E-06   0.367947E-03   0.179224E-05
   257   0.226259E+05   0.126220E+02   0.226907E-02   0.318209E+03   0.170113E-06   0.364872E-03   0.184208E-05
   258   0.225349E+05   0.130414E+02   0.226708E-02   0.324661E+03   0.169343E-06   0.361832E-03   0.189182E-05
   259   0.224418E+05   0.134705E+02   0.226445E-02   0.331044E+03   0.168579E-06   0.358829E-03   0.194143E-05
   260   0.223467E+05   0.139090E+02   0.226122E-02   0.337371E+03   0.167820E-06   0.355860E-03   0.199093E-05
   261   0.222496E+05   0.143570E+02   0.225738E-02   0.343616E+03   0.167066E-06   0.352926E-03   0.204030E-05
   262   0.221504E+05   0.148144E+02   0.225296E-02   0.349802E+03   0.166318E-06   0.350026E-03   0.208955E-05
   263   0.220496E+05   0.152811E+02   0.224796E-02   0.355917E+03   0.165575E-06   0.347159E-03   0.213867E-05
   264   0.219466E+05   0.157570E+02   0.224241E-02   0.361954E+03   0.164837E-06   0.344324E-03   0.218766E-05
   265   0.218418E+05   0.162419E+02   0.223631E-02   0.367902E+03   0.164104E-06   0.341521E-03   0.223652E-05
   266   0.217352E+05   0.167361E+02   0.222969E-02   0.373781E+03   0.163376E-06   0.338749E-03   0.228525E-05
   267   0.216267E+05   0.172392E+02   0.222255E-02   0.379568E+03   0.162653E-06   0.336008E-03   0.233383E-05
   268   0.215165E+05   0.177513E+02   0.221491E-02   0.385276E+03   0.161935E-06   0.333296E-03   0.238228E-05
   269   0.214045E+05   0.182721E+02   0.220678E-02   0.390894E+03   0.161222E-06   0.330613E-03   0.243058E-05
   270   0.212910E+05   0.188017E+02   0.219818E-02   0.396421E+03   0.160514E-06   0.327959E-03   0.247874E-05
   271   0.211759E+05   0.193398E+02   0.218912E-02   0.401856E+03   0.159811E-06   0.325332E-03   0.252675E-05
   272   0.210593E+05   0.198868E+02   0.217962E-02   0.407188E+03   0.159113E-06   0.322733E-03   0.257461E-05
   273   0.209410E+05   0.204420E+02   0.216968E-02   0.412431E+03   0.158419E-06   0.320160E-03   0.262231E-05
   274   0.208214E+05   0.210058E+02   0.215933E-02   0.417560E+03   0.157730E-06   0.317612E-03   0.266986E-05
   275   0.207002E+05   0.215777E+02   0.214858E-02   0.422596E+03   0.157046E-06   0.315090E-03   0.271725E-05
   276   0.205778E+05   0.221578E+02   0.213744E-02   0.427514E+03   0.156367E-06   0.312591E-03   0.276448E-05
   277   0.204539E+05   0.227461E+02   0.212593E-02   0.432335E+03   0.155692E-06   0.310117E-03   0.281154E-05
   278   0.203287E+05   0.233425E+02   0.211406E-02   0.437034E+03   0.155021E-06   0.307665E-03   0.285844E-05
   279   0.202023E+05   0.239467E+02   0.210185E-02   0.441617E+03   0.154355E-06   0.305236E-03   0.290517E-05
   280   0.200746E+05   0.245587E+02   0.208930E-02   0.446097E+03   0.153694E-06   0.302829E-03   0.295172E-05
   281   0.199459E+05   0.251785E+02   0.207644E-02   0.450450E+03   0.153036E-06   0.300442E-03   0.299811E-05
   282   0.198159E+05   0.258058E+02   0.206327E-02   0.454681E+03   0.152384E-06   0.298076E-03   0.304431E-05
   283   0.196849E+05   0.264407E+02   0.204982E-02   0.458788E+03   0.151735E-06   0.295730E-03   0.309034E-05
   284   0.195528E+05   0.270831E+02   0.203609E-02   0.462769E+03   0.151091E-06   0.293402E-03   0.313618E-05
   285   0.194198E+05   0.277328E+02   0.202210E-02   0.466622E+03   0.150451E-06   0.291093E-03   0.318184E-05
   286   0.192857E+05   0.283897E+02   0.200787E-02   0.470338E+03   0.149815E-06   0.288801E-03   0.322731E-05
   287   0.191507E+05   0.290537E+02   0.199340E-02   0.473930E+03   0.149183E-06   0.286527E-03   0.327259E-05
   288   0.190148E+05   0.297248E+02   0.197872E-02   0.477381E+03   0.148556E-06   0.284268E-03   0.331768E-05
   289   0.188781E+05   0.304027E+02   0.196383E-02   0.480696E+03   0.147932E-06   0.282026E-03   0.336258E-05
   290   0.187406E+05   0.310873E+02   0.194875E-02   0.483873E+03   0.147312E-06   0.279798E-03   0.340727E-05
   291   0.186024E+05   0.317792E+02   0.193350E-02   0.486896E+03   0.146697E-06   0.277585E-03   0.345177E-05
   292   0.184633E+05   0.324772E+02   0.191809E-02   0.489785E+03   0.146085E-06   0.275385E-03   0.349606E-05
   293   0.183237E+05   0.331810E+02   0.190254E-02   0.492515E+03   0.145477E-06   0.273198E-03   0.354015E-05
   294   0.181834E+05   0.338919E+02   0.188685E-02   0.495108E+03   0.144873E-06   0.271023E-03   0.358402E-05
   295   0.180427E+05   0.346084E+02   0.187104E-02   0.497538E+03   0.144272E-06   0.268860E-03   0.362769E-05
   296   0.179014E+05   0.353319E+02   0.185512E-02   0.499819E+03   0.143676E-06   0.266708E-03   0.367115E-05
   297   0.177595E+05   0.360601E+02   0.183912E-02   0.501948E+03   0.143083E-06   0.264566E-03   0.371438E-05
   298   0.176171E+05   0.367951E+02   0.182304E-02   0.503910E+03   0.142493E-06   0.262434E-03   0.375740E-05
   299   0.174744E+05   0.375361E+02   0.180690E-02   0.505708E+03   0.141908E-06   0.260311E-03   0.380020E-05
   300   0.173313E+05   0.382816E+02   0.179072E-02   0.507342E+03   0.141325E-06   0.258196E-03   0.384278E-05
   301   0.171878E+05   0.390330E+02   0.177450E-02   0.508817E+03   0.140747E-06   0.256089E-03   0.388512E-05
   302   0.170441E+05   0.397893E+02   0.175825E-02   0.510134E+03   0.140171E-06   0.253989E-03   0.392722E-05
   303   0.169002E+05   0.405510E+02   0.174199E-02   0.511277E+03   0.139599E-06   0.251897E-03   0.396905E-05
   304   0.167560E+05   0.413179E+02   0.172573E-02   0.512249E+03   0.139031E-06   0.249812E-03   0.401061E-05
   305   0.166118E+05   0.420883E+02   0.170947E-02   0.513064E+03   0.138466E-06   0.247734E-03   0.405186E-05
   306   0.164673E+05   0.428626E+02   0.169322E-02   0.513715E+03   0.137904E-06   0.245664E-03   0.409278E-05
   307   0.163228E+05   0.436406E+02   0.167700E-02   0.514195E+03   0.137346E-06   0.243601E-03   0.413337E-05
   308   0.161782E+05   0.444235E+02   0.166081E-02   0.514528E+03   0.136791E-06   0.241546E-03   0.417360E-05
   309   0.160338E+05   0.452083E+02   0.164466E-02   0.514684E+03   0.136239E-06   0.239498E-03   0.421345E-05
   310   0.158892E+05   0.459952E+02   0.162856E-02   0.514687E+03   0.135690E-06   0.237457E-03   0.425290E-05
   311   0.157448E+05   0.467864E+02   0.161252E-02   0.514521E+03   0.135145E-06   0.235423E-03   0.429193E-05
   312   0.156006E+05   0.475787E+02   0.159655E-02   0.514203E+03   0.134603E-06   0.233396E-03   0.433053E-05
   313   0.154565E+05   0.483732E+02   0.158066E-02   0.513718E+03   0.134064E-06   0.231376E-03   0.436868E-05
   314   0.153126E+05   0.491698E+02   0.156486E-02   0.513081E+03   0.133528E-06   0.229363E-03   0.440635E-05
   315   0.151689E+05   0.499666E+02   0.154916E-02   0.512279E+03   0.132996E-06   0.227357E-03   0.444353E-05
   316   0.150256E+05   0.507650E+02   0.153356E-02   0.511319E+03   0.132466E-06   0.225358E-03   0.448020E-05
   317   0.148825E+05   0.515633E+02   0.151808E-02   0.510202E+03   0.131940E-06   0.223366E-03   0.451634E-05
   318   0.147398E+05   0.523634E+02   0.150273E-02   0.508929E+03   0.131417E-06   0.221381E-03   0.455193E-05
   319   0.145975E+05   0.531628E+02   0.148751E-02   0.507499E+03   0.130896E-06   0.219402E-03   0.458695E-05
   320   0.144557E+05   0.539621E+02   0.147243E-02   0.505922E+03   0.130379E-06   0.217431E-03   0.462139E-05
   321   0.143144E+05   0.547617E+02   0.145751E-02   0.504183E+03   0.129865E-06   0.215465E-03   0.465522E-05
   322   0.141736E+05   0.555592E+02   0.144276E-02   0.502290E+03   0.129353E-06   0.213507E-03   0.468842E-05
   323   0.140333E+05   0.563559E+02   0.142817E-02   0.500243E+03   0.128845E-06   0.211555E-03   0.472098E-05
   324   0.138936E+05   0.571522E+02   0.141377E-02   0.498036E+03   0.128339E-06   0.209610E-03   0.475288E-05
   325   0.137547E+05   0.579442E+02   0.139956E-02   0.495691E+03   0.127837E-06   0.207671E-03   0.478410E-05
   326   0.136163E+05   0.587361E+02   0.138555E-02   0.493180E+03   0.127337E-06   0.205738E-03   0.481461E-05
   327   0.134786E+05   0.595254E+02   0.137174E-02   0.490525E+03   0.126840E-06   0.203812E-03   0.484441E-05
   328   0.133418E+05   0.603112E+02   0.135816E-02   0.487727E+03   0.126346E-06   0.201893E-03   0.487346E-05
   329   0.132057E+05   0.610947E+02   0.134481E-02   0.484772E+03   0.125854E-06   0.199979E-03   0.490176E-05
   330   0.130705E+05   0.618742E+02   0.133169E-02   0.481668E+03   0.125366E-06   0.198072E-03   0.492928E-05
   331   0.129362E+05   0.626501E+02   0.131883E-02   0.478422E+03   0.124880E-06   0.196171E-03   0.495601E-05
   332   0.128027E+05   0.634230E+02   0.130622E-02   0.475036E+03   0.124397E-06   0.194277E-03   0.498192E-05
   333   0.126702E+05   0.641912E+02   0.129387E-02   0.471502E+03   0.123916E-06   0.192388E-03   0.500700E-05
   334   0.125387E+05   0.649551E+02   0.128180E-02   0.467821E+03   0.123438E-06   0.190506E-03   0.503123E-05
   335   0.124082E+05   0.657131E+02   0.127002E-02   0.463994E+03   0.122963E-06   0.188629E-03   0.505458E-05
   336   0.122788E+05   0.664663E+02   0.125853E-02   0.460028E+03   0.122491E-06   0.186759E-03   0.507705E-05
   337   0.121505E+05   0.672146E+02   0.124734E-02   0.455910E+03   0.122021E-06   0.184894E-03   0.509860E-05
   338   0.120232E+05   0.679562E+02   0.123647E-02   0.451662E+03   0.121553E-06   0.183036E-03   0.511923E-05
   339   0.118973E+05   0.686931E+02   0.122591E-02   0.447271E+03   0.121088E-06   0.181183E-03   0.513891E-05
   340   0.117725E+05   0.694228E+02   0.121569E-02   0.442751E+03   0.120626E-06   0.179336E-03   0.515762E-05
   341   0.116489E+05   0.701451E+02   0.120581E-02   0.438080E+03   0.120166E-06   0.177495E-03   0.517535E-05
   342   0.115266E+05   0.708620E+02   0.119628E-02   0.433275E+03   0.119708E-06   0.175660E-03   0.519208E-05
   343   0.114057E+05   0.715703E+02   0.118711E-02   0.428336E+03   0.119253E-06   0.173830E-03   0.520778E-05
   344   0.112861E+05   0.722712E+02   0.117831E-02   0.423264E+03   0.118800E-06   0.172006E-03   0.522244E-05
   345   0.111679E+05   0.729637E+02   0.116989E-02   0.418058E+03   0.118350E-06   0.170188E-03   0.523603E-05
   346   0.110512E+05   0.736491E+02   0.116185E-02   0.412728E+03   0.117902E-06   0.168375E-03   0.524855E-05
   347   0.109359E+05   0.743249E+02   0.115422E-02   0.407258E+03   0.117457E-06   0.166567E-03   0.525997E-05
   348   0.108221E+05   0.749917E+02   0.114699E-02   0.401658E+03   0.117013E-06   0.164765E-03   0.527028E-05
   349   0.107098E+05   0.756498E+02   0.114017E-02   0.395926E+03   0.116572E-06   0.162969E-03   0.527944E-05
   350   0.105991E+05   0.762977E+02   0.113378E-02   0.390073E+03   0.116134E-06   0.161178E-03   0.528745E-05
   351   0.104902E+05   0.769365E+02   0.112782E-02   0.384090E+03   0.115697E-06   0.159392E-03   0.529430E-05
   352   0.103827E+05   0.775654E+02   0.112228E-02   0.377981E+03   0.115263E-06   0.157612E-03   0.530004E-05
   353   0.102769E+05   0.781835E+02   0.111715E-02   0.371762E+03   0.114831E-06   0.155837E-03   0.530472E-05
   354   0.101727E+05   0.787913E+02   0.111242E-02   0.365414E+03   0.114401E-06   0.154068E-03   0.530843E-05
   355   0.100702E+05   0.793888E+02   0.110808E-02   0.358955E+03   0.113973E-06   0.152306E-03   0.531120E-05
   356   0.996935E+04   0.799759E+02   0.110411E-02   0.352395E+03   0.113547E-06   0.150550E-03   0.531312E-05
   357   0.987015E+04   0.805516E+02   0.110050E-02   0.345721E+03   0.113124E-06   0.148800E-03   0.531424E-05
   358   0.977268E+04   0.811150E+02   0.109724E-02   0.338951E+03   0.112703E-06   0.147057E-03   0.531463E-05
   359   0.967681E+04   0.816676E+02   0.109432E-02   0.332073E+03   0.112283E-06   0.145320E-03   0.531434E-05
   360   0.958267E+04   0.822092E+02   0.109172E-02   0.325100E+03   0.111866E-06   0.143591E-03   0.531344E-05
   361   0.949020E+04   0.827389E+02   0.108944E-02   0.318030E+03   0.111451E-06   0.141869E-03   0.531200E-05
   362   0.939948E+04   0.832566E+02   0.108745E-02   0.310870E+03   0.111038E-06   0.140154E-03   0.531007E-05
   363   0.931044E+04   0.837628E+02   0.108576E-02   0.303624E+03   0.110628E-06   0.138447E-03   0.530772E-05
   364   0.922315E+04   0.842553E+02   0.108434E-02   0.296291E+03   0.110219E-06   0.136748E-03   0.530501E-05
   365   0.913755E+04   0.847361E+02   0.108319E-02   0.288879E+03   0.109812E-06   0.135057E-03   0.530201E-05
   366   0.905372E+04   0.852044E+02   0.108228E-02   0.281388E+03   0.109407E-06   0.133374E-03   0.529877E-05
   367   0.897165E+04   0.856584E+02   0.108162E-02   0.273824E+03   0.109005E-06   0.131699E-03   0.529537E-05
   368   0.889121E+04   0.861004E+02   0.108119E-02   0.266189E+03   0.108604E-06   0.130033E-03   0.529185E-05
   369   0.881270E+04   0.865294E+02   0.108097E-02   0.258485E+03   0.108205E-06   0.128376E-03   0.528829E-05
   370   0.873589E+04   0.869446E+02   0.108096E-02   0.250720E+03   0.107809E-06   0.126728E-03   0.528475E-05
   371   0.866080E+04   0.873458E+02   0.108113E-02   0.242891E+03   0.107414E-06   0.125089E-03   0.528129E-05
   372   0.858749E+04   0.877337E+02   0.108149E-02   0.235007E+03   0.107021E-06   0.123459E-03   0.527797E-05
   373   0.851598E+04   0.881073E+02   0.108201E-02   0.227067E+03   0.106630E-06   0.121839E-03   0.527486E-05
   374   0.844627E+04   0.884672E+02   0.108269E-02   0.219077E+03   0.106241E-06   0.120228E-03   0.527202E-05
   375   0.837828E+04   0.888127E+02   0.108351E-02   0.211040E+03   0.105854E-06   0.118627E-03   0.526951E-05
   376   0.831218E+04   0.891442E+02   0.108446E-02   0.202959E+03   0.105469E-06   0.117037E-03   0.526739E-05
   377   0.824788E+04   0.894603E+02   0.108553E-02   0.194839E+03   0.105086E-06   0.115457E-03   0.526573E-05
   378   0.818533E+04   0.897614E+02   0.108671E-02   0.186679E+03   0.104704E-06   0.113887E-03   0.526460E-05
   379   0.812459E+04   0.900482E+02   0.108798E-02   0.178488E+03   0.104325E-06   0.112328E-03   0.526404E-05
   380   0.806575E+04   0.903206E+02   0.108933E-02   0.170264E+03   0.103947E-06   0.110780E-03   0.526413E-05
   381   0.800867E+04   0.905747E+02   0.109076E-02   0.162015E+03   0.103571E-06   0.109242E-03   0.526492E-05
   382   0.795334E+04   0.908156E+02   0.109224E-02   0.153743E+03   0.103197E-06   0.107717E-03   0.526649E-05
   383   0.789992E+04   0.910401E+02   0.109376E-02   0.145449E+03   0.102825E-06   0.106202E-03   0.526889E-05
   384   0.784841E+04   0.912482E+02   0.109532E-02   0.137140E+03   0.102454E-06   0.104699E-03   0.527219E-05
   385   0.779860E+04   0.914419E+02   0.109691E-02   0.128817E+03   0.102085E-06   0.103208E-03   0.527644E-05
   386   0.775071E+04   0.916189E+02   0.109850E-02   0.120484E+03   0.101718E-06   0.101729E-03   0.528172E-05
   387   0.770460E+04   0.917790E+02   0.110008E-02   0.112145E+03   0.101353E-06   0.100263E-03   0.528808E-05
   388   0.766035E+04   0.919229E+02   0.110166E-02   0.103803E+03   0.100990E-06   0.988085E-04   0.529559E-05
   389   0.761795E+04   0.920481E+02   0.110320E-02   0.954615E+02   0.100628E-06   0.973667E-04   0.530430E-05
   390   0.757742E+04   0.921598E+02   0.110471E-02   0.871246E+02   0.100268E-06   0.959378E-04   0.531429E-05
   391   0.753876E+04   0.922534E+02   0.110616E-02   0.787938E+02   0.999096E-07   0.945218E-04   0.532562E-05
   392   0.750189E+04   0.923316E+02   0.110755E-02   0.704746E+02   0.995529E-07   0.931190E-04   0.533834E-05
   393   0.746698E+04   0.923915E+02   0.110887E-02   0.621689E+02   0.991979E-07   0.917296E-04   0.535252E-05
   394   0.743387E+04   0.924343E+02   0.111009E-02   0.538816E+02   0.988445E-07   0.903537E-04   0.536822E-05
   395   0.740257E+04   0.924591E+02   0.111122E-02   0.456138E+02   0.984928E-07   0.889915E-04   0.538552E-05
   396   0.737324E+04   0.924666E+02   0.111224E-02   0.373717E+02   0.981427E-07   0.876433E-04   0.540445E-05
   397   0.734565E+04   0.924567E+02   0.111313E-02   0.291565E+02   0.977943E-07   0.863092E-04   0.542510E-05
   398   0.732003E+04   0.924284E+02   0.111388E-02   0.209723E+02   0.974474E-07   0.849895E-04   0.544753E-05
   399   0.729624E+04   0.923824E+02   0.111449E-02   0.128226E+02   0.971021E-07   0.836842E-04   0.547179E-05
   400   0.727428E+04   0.923185E+02   0.111493E-02   0.471070E+01   0.967584E-07   0.823936E-04   0.549794E-05
   401   0.725423E+04   0.922359E+02   0.111520E-02  -0.336011E+01   0.964162E-07   0.811179E-04   0.552604E-05
   402   0.723606E+04   0.921347E+02   0.111531E-02  -0.113870E+02   0.960756E-07   0.798567E-04   0.555598E-05
   403   0.721969E+04   0.920167E+02   0.111524E-02  -0.193674E+02   0.957366E-07   0.786099E-04   0.558767E-05
