#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   180   0.222301E+05  -0.147660E+03   0.713083E-03  -0.147660E+03   0.332421E+01  -0.271135E-05   0.713083E-03  -0.271135E-05   0.251386E-06
   181   0.223265E+05  -0.144407E+03   0.707004E-03  -0.144407E+03   0.328040E+01  -0.266186E-05   0.707004E-03  -0.266186E-05   0.249965E-06
   182   0.224210E+05  -0.141039E+03   0.700987E-03  -0.141039E+03   0.323740E+01  -0.260963E-05   0.700987E-03  -0.260963E-05   0.248556E-06
   183   0.225134E+05  -0.137560E+03   0.695029E-03  -0.137560E+03   0.319527E+01  -0.255482E-05   0.695029E-03  -0.255482E-05   0.247160E-06
   184   0.226040E+05  -0.133968E+03   0.689128E-03  -0.133968E+03   0.315419E+01  -0.249762E-05   0.689128E-03  -0.249762E-05   0.245775E-06
   185   0.226925E+05  -0.130266E+03   0.683285E-03  -0.130266E+03   0.311442E+01  -0.243822E-05   0.683285E-03  -0.243822E-05   0.244403E-06
   186   0.227785E+05  -0.126451E+03   0.677496E-03  -0.126451E+03   0.307593E+01  -0.237679E-05   0.677496E-03  -0.237679E-05   0.243042E-06
   187   0.228628E+05  -0.122527E+03   0.671760E-03  -0.122527E+03   0.303897E+01  -0.231352E-05   0.671760E-03  -0.231352E-05   0.241694E-06
   188   0.229450E+05  -0.118494E+03   0.666076E-03  -0.118494E+03   0.300365E+01  -0.224858E-05   0.666076E-03  -0.224858E-05   0.240356E-06
   189   0.230248E+05  -0.114353E+03   0.660443E-03  -0.114353E+03   0.297011E+01  -0.218217E-05   0.660443E-03  -0.218217E-05   0.239031E-06
   190   0.231028E+05  -0.110104E+03   0.654859E-03  -0.110104E+03   0.293853E+01  -0.211445E-05   0.654859E-03  -0.211445E-05   0.237716E-06
   191   0.231782E+05  -0.105747E+03   0.649322E-03  -0.105747E+03   0.290902E+01  -0.204562E-05   0.649322E-03  -0.204562E-05   0.236413E-06
   192   0.232515E+05  -0.101284E+03   0.643831E-03  -0.101284E+03   0.288173E+01  -0.197586E-05   0.643831E-03  -0.197586E-05   0.235121E-06
   193   0.233224E+05  -0.967166E+02   0.638384E-03  -0.967166E+02   0.285682E+01  -0.190534E-05   0.638384E-03  -0.190534E-05   0.233840E-06
   194   0.233912E+05  -0.920434E+02   0.632979E-03  -0.920434E+02   0.283443E+01  -0.183425E-05   0.632979E-03  -0.183425E-05   0.232569E-06
   195   0.234575E+05  -0.872670E+02   0.627617E-03  -0.872670E+02   0.281471E+01  -0.176276E-05   0.627617E-03  -0.176276E-05   0.231310E-06
   196   0.235213E+05  -0.823874E+02   0.622294E-03  -0.823874E+02   0.279780E+01  -0.169107E-05   0.622294E-03  -0.169107E-05   0.230060E-06
   197   0.235829E+05  -0.774064E+02   0.617009E-03  -0.774064E+02   0.278387E+01  -0.161936E-05   0.617009E-03  -0.161936E-05   0.228822E-06
   198   0.236420E+05  -0.723238E+02   0.611761E-03  -0.723238E+02   0.277305E+01  -0.154779E-05   0.611761E-03  -0.154779E-05   0.227593E-06
   199   0.236987E+05  -0.671410E+02   0.606548E-03  -0.671410E+02   0.276549E+01  -0.147657E-05   0.606548E-03  -0.147657E-05   0.226375E-06
   200   0.237529E+05  -0.618592E+02   0.601369E-03  -0.618592E+02   0.276134E+01  -0.140586E-05   0.601369E-03  -0.140586E-05   0.225167E-06
   201   0.238045E+05  -0.564784E+02   0.596222E-03  -0.564784E+02   0.276075E+01  -0.133582E-05   0.596222E-03  -0.133582E-05   0.223969E-06
   202   0.238537E+05  -0.510020E+02   0.591108E-03  -0.510020E+02   0.276386E+01  -0.126646E-05   0.591108E-03  -0.126646E-05   0.222780E-06
   203   0.239002E+05  -0.454314E+02   0.586026E-03  -0.454314E+02   0.277081E+01  -0.119778E-05   0.586026E-03  -0.119778E-05   0.221601E-06
   204   0.239442E+05  -0.397718E+02   0.580977E-03  -0.397718E+02   0.278174E+01  -0.112977E-05   0.580977E-03  -0.112977E-05   0.220432E-06
   205   0.239856E+05  -0.340232E+02   0.575961E-03  -0.340232E+02   0.279679E+01  -0.106240E-05   0.575961E-03  -0.106240E-05   0.219273E-06
   206   0.240244E+05  -0.281888E+02   0.570978E-03  -0.281888E+02   0.281611E+01  -0.995679E-06   0.570978E-03  -0.995679E-06   0.218123E-06
   207   0.240607E+05  -0.222715E+02   0.566028E-03  -0.222715E+02   0.283981E+01  -0.929581E-06   0.566028E-03  -0.929581E-06   0.216982E-06
   208   0.240943E+05  -0.162738E+02   0.561112E-03  -0.162738E+02   0.286806E+01  -0.864099E-06   0.561112E-03  -0.864099E-06   0.215851E-06
   209   0.241253E+05  -0.101982E+02   0.556229E-03  -0.101982E+02   0.290097E+01  -0.799219E-06   0.556229E-03  -0.799219E-06   0.214729E-06
   210   0.241538E+05  -0.404794E+01   0.551380E-03  -0.404794E+01   0.293871E+01  -0.734930E-06   0.551380E-03  -0.734930E-06   0.213616E-06
   211   0.241797E+05   0.217486E+01   0.546566E-03   0.217486E+01   0.298141E+01  -0.671220E-06   0.546566E-03  -0.671220E-06   0.212512E-06
   212   0.242029E+05   0.846708E+01   0.541785E-03   0.846708E+01   0.302920E+01  -0.608076E-06   0.541785E-03  -0.608076E-06   0.211417E-06
   213   0.242237E+05   0.148266E+02   0.537038E-03   0.148266E+02   0.308223E+01  -0.545487E-06   0.537038E-03  -0.545487E-06   0.210331E-06
   214   0.242418E+05   0.212500E+02   0.532327E-03   0.212500E+02   0.314060E+01  -0.483441E-06   0.532327E-03  -0.483441E-06   0.209254E-06
   215   0.242573E+05   0.277345E+02   0.527650E-03   0.277345E+02   0.320460E+01  -0.421925E-06   0.527650E-03  -0.421925E-06   0.208186E-06
   216   0.242703E+05   0.342783E+02   0.523007E-03   0.342783E+02   0.327414E+01  -0.360927E-06   0.523007E-03  -0.360927E-06   0.207126E-06
   217   0.242807E+05   0.408773E+02   0.518400E-03   0.408773E+02   0.334950E+01  -0.300436E-06   0.518400E-03  -0.300436E-06   0.206075E-06
   218   0.242886E+05   0.475296E+02   0.513828E-03   0.475296E+02   0.343076E+01  -0.240438E-06   0.513828E-03  -0.240438E-06   0.205032E-06
   219   0.242939E+05   0.542339E+02   0.509292E-03   0.542339E+02   0.351804E+01  -0.180923E-06   0.509292E-03  -0.180923E-06   0.203998E-06
   220   0.242966E+05   0.609836E+02   0.504791E-03   0.609836E+02   0.361159E+01  -0.121878E-06   0.504791E-03  -0.121878E-06   0.202972E-06
   221   0.242968E+05   0.677787E+02   0.500326E-03   0.677787E+02   0.371143E+01  -0.632901E-07   0.500326E-03  -0.632901E-07   0.201954E-06
   222   0.242945E+05   0.746157E+02   0.495897E-03   0.746157E+02   0.381783E+01  -0.514838E-08   0.495897E-03  -0.514838E-08   0.200945E-06
   223   0.242895E+05   0.814931E+02   0.491504E-03   0.814931E+02   0.393080E+01   0.525596E-07   0.491504E-03   0.525596E-07   0.199943E-06
   224   0.242821E+05   0.884050E+02   0.487147E-03   0.884050E+02   0.405045E+01   0.109846E-06   0.487147E-03   0.109846E-06   0.198950E-06
   225   0.242721E+05   0.953523E+02   0.482827E-03   0.953523E+02   0.417703E+01   0.166723E-06   0.482827E-03   0.166723E-06   0.197964E-06
   226   0.242595E+05   0.102329E+03   0.478543E-03   0.102329E+03   0.431065E+01   0.223202E-06   0.478543E-03   0.223202E-06   0.196987E-06
   227   0.242443E+05   0.109334E+03   0.474296E-03   0.109334E+03   0.445140E+01   0.279296E-06   0.474296E-03   0.279296E-06   0.196017E-06
   228   0.242267E+05   0.116365E+03   0.470087E-03   0.116365E+03   0.459940E+01   0.335017E-06   0.470087E-03   0.335017E-06   0.195055E-06
   229   0.242066E+05   0.123417E+03   0.465914E-03   0.123417E+03   0.475482E+01   0.390377E-06   0.465914E-03   0.390377E-06   0.194100E-06
   230   0.241838E+05   0.130489E+03   0.461779E-03   0.130489E+03   0.491777E+01   0.445387E-06   0.461779E-03   0.445387E-06   0.193153E-06
   231   0.241585E+05   0.137578E+03   0.457682E-03   0.137578E+03   0.508841E+01   0.500061E-06   0.457682E-03   0.500061E-06   0.192213E-06
   232   0.241307E+05   0.144680E+03   0.453622E-03   0.144680E+03   0.526678E+01   0.554409E-06   0.453622E-03   0.554409E-06   0.191281E-06
   233   0.241004E+05   0.151793E+03   0.449600E-03   0.151793E+03   0.545321E+01   0.608445E-06   0.449600E-03   0.608445E-06   0.190355E-06
   234   0.240674E+05   0.158913E+03   0.445616E-03   0.158913E+03   0.564766E+01   0.662180E-06   0.445616E-03   0.662180E-06   0.189437E-06
   235   0.240319E+05   0.166039E+03   0.441671E-03   0.166039E+03   0.585029E+01   0.715626E-06   0.441671E-03   0.715626E-06   0.188526E-06
   236   0.239939E+05   0.173167E+03   0.437764E-03   0.173167E+03   0.606121E+01   0.768796E-06   0.437764E-03   0.768796E-06   0.187623E-06
   237   0.239534E+05   0.180293E+03   0.433896E-03   0.180293E+03   0.628060E+01   0.821701E-06   0.433896E-03   0.821701E-06   0.186726E-06
   238   0.239103E+05   0.187417E+03   0.430066E-03   0.187417E+03   0.650864E+01   0.874354E-06   0.430066E-03   0.874354E-06   0.185835E-06
   239   0.238648E+05   0.194534E+03   0.426276E-03   0.194534E+03   0.674528E+01   0.926766E-06   0.426276E-03   0.926766E-06   0.184952E-06
   240   0.238166E+05   0.201641E+03   0.422524E-03   0.201641E+03   0.699070E+01   0.978950E-06   0.422524E-03   0.978950E-06   0.184075E-06
   241   0.237661E+05   0.208736E+03   0.418812E-03   0.208736E+03   0.724516E+01   0.103092E-05   0.418812E-03   0.103092E-05   0.183205E-06
   242   0.237131E+05   0.215816E+03   0.415140E-03   0.215816E+03   0.750859E+01   0.108268E-05   0.415140E-03   0.108268E-05   0.182342E-06
   243   0.236575E+05   0.222877E+03   0.411507E-03   0.222877E+03   0.778127E+01   0.113425E-05   0.411507E-03   0.113425E-05   0.181484E-06
   244   0.235995E+05   0.229918E+03   0.407914E-03   0.229918E+03   0.806322E+01   0.118565E-05   0.407914E-03   0.118565E-05   0.180633E-06
   245   0.235389E+05   0.236934E+03   0.404362E-03   0.236934E+03   0.835461E+01   0.123687E-05   0.404362E-03   0.123687E-05   0.179789E-06
   246   0.234759E+05   0.243925E+03   0.400849E-03   0.243925E+03   0.865555E+01   0.128794E-05   0.400849E-03   0.128794E-05   0.178950E-06
   247   0.234105E+05   0.250885E+03   0.397377E-03   0.250885E+03   0.896606E+01   0.133886E-05   0.397377E-03   0.133886E-05   0.178118E-06
   248   0.233426E+05   0.257812E+03   0.393946E-03   0.257812E+03   0.928663E+01   0.138966E-05   0.393946E-03   0.138966E-05   0.177292E-06
   249   0.232723E+05   0.264705E+03   0.390555E-03   0.264705E+03   0.961683E+01   0.144033E-05   0.390555E-03   0.144033E-05   0.176471E-06
   250   0.231996E+05   0.271558E+03   0.387205E-03   0.271558E+03   0.995722E+01   0.149090E-05   0.387205E-03   0.149090E-05   0.175657E-06
   251   0.231245E+05   0.278371E+03   0.383897E-03   0.278371E+03   0.103076E+02   0.154137E-05   0.383897E-03   0.154137E-05   0.174848E-06
   252   0.230468E+05   0.285140E+03   0.380629E-03   0.285140E+03   0.106681E+02   0.159174E-05   0.380629E-03   0.159174E-05   0.174045E-06
   253   0.229671E+05   0.291862E+03   0.377400E-03   0.291862E+03   0.110384E+02   0.164201E-05   0.377400E-03   0.164201E-05   0.173247E-06
   254   0.228849E+05   0.298535E+03   0.374211E-03   0.298535E+03   0.114188E+02   0.169218E-05   0.374211E-03   0.169218E-05   0.172456E-06
   255   0.228004E+05   0.305157E+03   0.371060E-03   0.305157E+03   0.118090E+02   0.174224E-05   0.371060E-03   0.174224E-05   0.171669E-06
   256   0.227138E+05   0.311725E+03   0.367947E-03   0.311725E+03   0.122091E+02   0.179219E-05   0.367947E-03   0.179219E-05   0.170889E-06
   257   0.226250E+05   0.318230E+03   0.364871E-03   0.318230E+03   0.126187E+02   0.184203E-05   0.364871E-03   0.184203E-05   0.170113E-06
   258   0.225340E+05   0.324683E+03   0.361832E-03   0.324683E+03   0.130382E+02   0.189176E-05   0.361832E-03   0.189176E-05   0.169344E-06
   259   0.224410E+05   0.331066E+03   0.358828E-03   0.331066E+03   0.134672E+02   0.194137E-05   0.358828E-03   0.194137E-05   0.168579E-06
   260   0.223459E+05   0.337392E+03   0.355860E-03   0.337392E+03   0.139057E+02   0.199087E-05   0.355860E-03   0.199087E-05   0.167820E-06
   261   0.222488E+05   0.343638E+03   0.352925E-03   0.343638E+03   0.143536E+02   0.204024E-05   0.352925E-03   0.204024E-05   0.167067E-06
   262   0.221496E+05   0.349823E+03   0.350025E-03   0.349823E+03   0.148110E+02   0.208948E-05   0.350025E-03   0.208948E-05   0.166318E-06
   263   0.220488E+05   0.355939E+03   0.347158E-03   0.355939E+03   0.152777E+02   0.213860E-05   0.347158E-03   0.213860E-05   0.165575E-06
   264   0.219459E+05   0.361975E+03   0.344323E-03   0.361975E+03   0.157535E+02   0.218759E-05   0.344323E-03   0.218759E-05   0.164837E-06
   265   0.218410E+05   0.367922E+03   0.341520E-03   0.367922E+03   0.162385E+02   0.223645E-05   0.341520E-03   0.223645E-05   0.164104E-06
   266   0.217345E+05   0.373802E+03   0.338748E-03   0.373802E+03   0.167327E+02   0.228518E-05   0.338748E-03   0.228518E-05   0.163376E-06
   267   0.216260E+05   0.379588E+03   0.336006E-03   0.379588E+03   0.172357E+02   0.233376E-05   0.336006E-03   0.233376E-05   0.162653E-06
   268   0.215159E+05   0.385296E+03   0.333294E-03   0.385296E+03   0.177478E+02   0.238221E-05   0.333294E-03   0.238221E-05   0.161935E-06
   269   0.214039E+05   0.390914E+03   0.330612E-03   0.390914E+03   0.182686E+02   0.243051E-05   0.330612E-03   0.243051E-05   0.161222E-06
   270   0.212904E+05   0.396441E+03   0.327957E-03   0.396441E+03   0.187981E+02   0.247867E-05   0.327957E-03   0.247867E-05   0.160514E-06
   271   0.211752E+05   0.401875E+03   0.325330E-03   0.401875E+03   0.193363E+02   0.252668E-05   0.325330E-03   0.252668E-05   0.159811E-06
   272   0.210586E+05   0.407207E+03   0.322731E-03   0.407207E+03   0.198832E+02   0.257454E-05   0.322731E-03   0.257454E-05   0.159113E-06
   273   0.209404E+05   0.412449E+03   0.320157E-03   0.412449E+03   0.204383E+02   0.262225E-05   0.320157E-03   0.262225E-05   0.158419E-06
   274   0.208208E+05   0.417578E+03   0.317610E-03   0.417578E+03   0.210021E+02   0.266980E-05   0.317610E-03   0.266980E-05   0.157730E-06
   275   0.206997E+05   0.422613E+03   0.315087E-03   0.422613E+03   0.215740E+02   0.271719E-05   0.315087E-03   0.271719E-05   0.157046E-06
   276   0.205772E+05   0.427530E+03   0.312589E-03   0.427530E+03   0.221541E+02   0.276442E-05   0.312589E-03   0.276442E-05   0.156367E-06
   277   0.204533E+05   0.432351E+03   0.310115E-03   0.432351E+03   0.227424E+02   0.281149E-05   0.310115E-03   0.281149E-05   0.155692E-06
   278   0.203282E+05   0.437050E+03   0.307663E-03   0.437050E+03   0.233387E+02   0.285839E-05   0.307663E-03   0.285839E-05   0.155021E-06
   279   0.202018E+05   0.441632E+03   0.305234E-03   0.441632E+03   0.239429E+02   0.290512E-05   0.305234E-03   0.290512E-05   0.154355E-06
   280   0.200741E+05   0.446112E+03   0.302827E-03   0.446112E+03   0.245549E+02   0.295168E-05   0.302827E-03   0.295168E-05   0.153694E-06
   281   0.199454E+05   0.450464E+03   0.300440E-03   0.450464E+03   0.251748E+02   0.299807E-05   0.300440E-03   0.299807E-05   0.153036E-06
   282   0.198154E+05   0.454695E+03   0.298074E-03   0.454695E+03   0.258020E+02   0.304427E-05   0.298074E-03   0.304427E-05   0.152384E-06
   283   0.196844E+05   0.458801E+03   0.295728E-03   0.458801E+03   0.264369E+02   0.309030E-05   0.295728E-03   0.309030E-05   0.151735E-06
   284   0.195524E+05   0.462781E+03   0.293400E-03   0.462781E+03   0.270793E+02   0.313615E-05   0.293400E-03   0.313615E-05   0.151091E-06
   285   0.194193E+05   0.466634E+03   0.291091E-03   0.466634E+03   0.277290E+02   0.318181E-05   0.291091E-03   0.318181E-05   0.150451E-06
   286   0.192853E+05   0.470350E+03   0.288800E-03   0.470350E+03   0.283859E+02   0.322729E-05   0.288800E-03   0.322729E-05   0.149815E-06
   287   0.191503E+05   0.473941E+03   0.286525E-03   0.473941E+03   0.290499E+02   0.327257E-05   0.286525E-03   0.327257E-05   0.149183E-06
   288   0.190144E+05   0.477391E+03   0.284267E-03   0.477391E+03   0.297209E+02   0.331766E-05   0.284267E-03   0.331766E-05   0.148556E-06
   289   0.188777E+05   0.480705E+03   0.282024E-03   0.480705E+03   0.303988E+02   0.336256E-05   0.282024E-03   0.336256E-05   0.147932E-06
   290   0.187403E+05   0.483882E+03   0.279797E-03   0.483882E+03   0.310834E+02   0.340726E-05   0.279797E-03   0.340726E-05   0.147312E-06
   291   0.186021E+05   0.486904E+03   0.277583E-03   0.486904E+03   0.317753E+02   0.345176E-05   0.277583E-03   0.345176E-05   0.146697E-06
   292   0.184629E+05   0.489792E+03   0.275384E-03   0.489792E+03   0.324734E+02   0.349605E-05   0.275384E-03   0.349605E-05   0.146085E-06
   293   0.183234E+05   0.492522E+03   0.273197E-03   0.492522E+03   0.331772E+02   0.354014E-05   0.273197E-03   0.354014E-05   0.145477E-06
   294   0.181831E+05   0.495114E+03   0.271022E-03   0.495114E+03   0.338881E+02   0.358402E-05   0.271022E-03   0.358402E-05   0.144873E-06
   295   0.180424E+05   0.497544E+03   0.268860E-03   0.497544E+03   0.346046E+02   0.362769E-05   0.268860E-03   0.362769E-05   0.144272E-06
   296   0.179011E+05   0.499824E+03   0.266708E-03   0.499824E+03   0.353280E+02   0.367115E-05   0.266708E-03   0.367115E-05   0.143676E-06
   297   0.177592E+05   0.501953E+03   0.264566E-03   0.501953E+03   0.360562E+02   0.371438E-05   0.264566E-03   0.371438E-05   0.143083E-06
   298   0.176168E+05   0.503913E+03   0.262434E-03   0.503913E+03   0.367912E+02   0.375740E-05   0.262434E-03   0.375740E-05   0.142493E-06
   299   0.174741E+05   0.505711E+03   0.260311E-03   0.505711E+03   0.375323E+02   0.380020E-05   0.260311E-03   0.380020E-05   0.141908E-06
   300   0.173310E+05   0.507345E+03   0.258196E-03   0.507345E+03   0.382778E+02   0.384278E-05   0.258196E-03   0.384278E-05   0.141325E-06
   301   0.171875E+05   0.508819E+03   0.256089E-03   0.508819E+03   0.390292E+02   0.388512E-05   0.256089E-03   0.388512E-05   0.140746E-06
   302   0.170439E+05   0.510135E+03   0.253989E-03   0.510135E+03   0.397855E+02   0.392722E-05   0.253989E-03   0.392722E-05   0.140171E-06
   303   0.168999E+05   0.511278E+03   0.251897E-03   0.511278E+03   0.405473E+02   0.396905E-05   0.251897E-03   0.396905E-05   0.139599E-06
   304   0.167558E+05   0.512249E+03   0.249812E-03   0.512249E+03   0.413142E+02   0.401060E-05   0.249812E-03   0.401060E-05   0.139031E-06
   305   0.166115E+05   0.513063E+03   0.247735E-03   0.513063E+03   0.420845E+02   0.405185E-05   0.247735E-03   0.405185E-05   0.138466E-06
   306   0.164671E+05   0.513714E+03   0.245665E-03   0.513714E+03   0.428589E+02   0.409277E-05   0.245665E-03   0.409277E-05   0.137904E-06
   307   0.163226E+05   0.514194E+03   0.243602E-03   0.514194E+03   0.436369E+02   0.413336E-05   0.243602E-03   0.413336E-05   0.137346E-06
   308   0.161780E+05   0.514526E+03   0.241546E-03   0.514526E+03   0.444199E+02   0.417358E-05   0.241546E-03   0.417358E-05   0.136791E-06
   309   0.160335E+05   0.514682E+03   0.239498E-03   0.514682E+03   0.452046E+02   0.421343E-05   0.239498E-03   0.421343E-05   0.136239E-06
   310   0.158890E+05   0.514684E+03   0.237457E-03   0.514684E+03   0.459916E+02   0.425288E-05   0.237457E-03   0.425288E-05   0.135690E-06
   311   0.157446E+05   0.514518E+03   0.235423E-03   0.514518E+03   0.467829E+02   0.429191E-05   0.235423E-03   0.429191E-05   0.135145E-06
   312   0.156004E+05   0.514199E+03   0.233396E-03   0.514199E+03   0.475752E+02   0.433051E-05   0.233396E-03   0.433051E-05   0.134603E-06
   313   0.154563E+05   0.513714E+03   0.231377E-03   0.513714E+03   0.483697E+02   0.436865E-05   0.231377E-03   0.436865E-05   0.134064E-06
   314   0.153124E+05   0.513077E+03   0.229364E-03   0.513077E+03   0.491663E+02   0.440632E-05   0.229364E-03   0.440632E-05   0.133528E-06
   315   0.151687E+05   0.512274E+03   0.227358E-03   0.512274E+03   0.499632E+02   0.444350E-05   0.227358E-03   0.444350E-05   0.132996E-06
   316   0.150254E+05   0.511314E+03   0.225359E-03   0.511314E+03   0.507616E+02   0.448016E-05   0.225359E-03   0.448016E-05   0.132466E-06
   317   0.148823E+05   0.510197E+03   0.223367E-03   0.510197E+03   0.515599E+02   0.451630E-05   0.223367E-03   0.451630E-05   0.131940E-06
   318   0.147396E+05   0.508923E+03   0.221381E-03   0.508923E+03   0.523600E+02   0.455189E-05   0.221381E-03   0.455189E-05   0.131416E-06
