#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   180   0.465655E+04  -0.308968E+02   0.149549E-03  -0.308968E+02   0.696614E+00  -0.566376E-06   0.149549E-03  -0.566376E-06   0.528178E-07
   181   0.467678E+04  -0.302162E+02   0.148273E-03  -0.302162E+02   0.687567E+00  -0.556102E-06   0.148273E-03  -0.556102E-06   0.525203E-07
   182   0.469660E+04  -0.295107E+02   0.147010E-03  -0.295107E+02   0.678729E+00  -0.545257E-06   0.147010E-03  -0.545257E-06   0.522253E-07
   183   0.471593E+04  -0.287820E+02   0.145759E-03  -0.287820E+02   0.670020E+00  -0.533877E-06   0.145759E-03  -0.533877E-06   0.519329E-07
   184   0.473493E+04  -0.280293E+02   0.144521E-03  -0.280293E+02   0.661511E+00  -0.522001E-06   0.144521E-03  -0.522001E-06   0.516430E-07
   185   0.475353E+04  -0.272547E+02   0.143295E-03  -0.272547E+02   0.653346E+00  -0.509665E-06   0.143295E-03  -0.509665E-06   0.513556E-07
   186   0.477135E+04  -0.264552E+02   0.142080E-03  -0.264552E+02   0.645379E+00  -0.496907E-06   0.142080E-03  -0.496907E-06   0.510707E-07
   187   0.478907E+04  -0.256324E+02   0.140876E-03  -0.256324E+02   0.637749E+00  -0.483765E-06   0.140876E-03  -0.483765E-06   0.507883E-07
   188   0.480631E+04  -0.247877E+02   0.139683E-03  -0.247877E+02   0.630436E+00  -0.470275E-06   0.139683E-03  -0.470275E-06   0.505082E-07
   189   0.482301E+04  -0.239196E+02   0.138501E-03  -0.239196E+02   0.623472E+00  -0.456475E-06   0.138501E-03  -0.456475E-06   0.502306E-07
   190   0.483960E+04  -0.230302E+02   0.137330E-03  -0.230302E+02   0.616907E+00  -0.442402E-06   0.137330E-03  -0.442402E-06   0.499553E-07
   191   0.485536E+04  -0.221167E+02   0.136168E-03  -0.221167E+02   0.610758E+00  -0.428094E-06   0.136168E-03  -0.428094E-06   0.496824E-07
   192   0.487079E+04  -0.211813E+02   0.135016E-03  -0.211813E+02   0.605043E+00  -0.413588E-06   0.135016E-03  -0.413588E-06   0.494117E-07
   193   0.488568E+04  -0.202253E+02   0.133874E-03  -0.202253E+02   0.599803E+00  -0.398922E-06   0.133874E-03  -0.398922E-06   0.491434E-07
   194   0.490025E+04  -0.192466E+02   0.132740E-03  -0.192466E+02   0.595063E+00  -0.384132E-06   0.132740E-03  -0.384132E-06   0.488773E-07
   195   0.491429E+04  -0.182473E+02   0.131616E-03  -0.182473E+02   0.590857E+00  -0.369256E-06   0.131616E-03  -0.369256E-06   0.486134E-07
   196   0.492779E+04  -0.172267E+02   0.130499E-03  -0.172267E+02   0.587217E+00  -0.354332E-06   0.130499E-03  -0.354332E-06   0.483518E-07
   197   0.494090E+04  -0.161863E+02   0.129391E-03  -0.161863E+02   0.584185E+00  -0.339396E-06   0.129391E-03  -0.339396E-06   0.480923E-07
   198   0.495355E+04  -0.151253E+02   0.128291E-03  -0.151253E+02   0.581778E+00  -0.324487E-06   0.128291E-03  -0.324487E-06   0.478350E-07
   199   0.496574E+04  -0.140444E+02   0.127199E-03  -0.140444E+02   0.580029E+00  -0.309641E-06   0.127199E-03  -0.309641E-06   0.475798E-07
   200   0.497748E+04  -0.129444E+02   0.126113E-03  -0.129444E+02   0.578964E+00  -0.294896E-06   0.126113E-03  -0.294896E-06   0.473267E-07
   201   0.498869E+04  -0.118245E+02   0.125035E-03  -0.118245E+02   0.578638E+00  -0.280282E-06   0.125035E-03  -0.280282E-06   0.470756E-07
   202   0.499944E+04  -0.106860E+02   0.123963E-03  -0.106860E+02   0.579056E+00  -0.265805E-06   0.123963E-03  -0.265805E-06   0.468266E-07
   203   0.500966E+04  -0.952828E+01   0.122899E-03  -0.952828E+01   0.580272E+00  -0.251461E-06   0.122899E-03  -0.251461E-06   0.465797E-07
   204   0.501927E+04  -0.835411E+01   0.121841E-03  -0.835411E+01   0.582307E+00  -0.237248E-06   0.121841E-03  -0.237248E-06   0.463348E-07
   205   0.502843E+04  -0.716123E+01   0.120791E-03  -0.716123E+01   0.585201E+00  -0.223165E-06   0.120791E-03  -0.223165E-06   0.460918E-07
   206   0.503698E+04  -0.595083E+01   0.119748E-03  -0.595083E+01   0.588988E+00  -0.209208E-06   0.119748E-03  -0.209208E-06   0.458509E-07
   207   0.504508E+04  -0.472327E+01   0.118712E-03  -0.472327E+01   0.593686E+00  -0.195376E-06   0.118712E-03  -0.195376E-06   0.456119E-07
   208   0.505249E+04  -0.347901E+01   0.117682E-03  -0.347901E+01   0.599345E+00  -0.181666E-06   0.117682E-03  -0.181666E-06   0.453748E-07
   209   0.505938E+04  -0.221833E+01   0.116661E-03  -0.221833E+01   0.605982E+00  -0.168076E-06   0.116661E-03  -0.168076E-06   0.451397E-07
   210   0.506572E+04  -0.942071E+00   0.115646E-03  -0.942071E+00   0.613648E+00  -0.154604E-06   0.115646E-03  -0.154604E-06   0.449065E-07
   211   0.507154E+04   0.349795E+00   0.114638E-03   0.349795E+00   0.622367E+00  -0.141247E-06   0.114638E-03  -0.141247E-06   0.446752E-07
   212   0.507667E+04   0.165640E+01   0.113638E-03   0.165640E+01   0.632166E+00  -0.128003E-06   0.113638E-03  -0.128003E-06   0.444458E-07
   213   0.508135E+04   0.297787E+01   0.112645E-03   0.297787E+01   0.643086E+00  -0.114871E-06   0.112645E-03  -0.114871E-06   0.442183E-07
   214   0.508541E+04   0.431306E+01   0.111660E-03   0.431306E+01   0.655116E+00  -0.101846E-06   0.111660E-03  -0.101846E-06   0.439925E-07
   215   0.508894E+04   0.566131E+01   0.110681E-03   0.566131E+01   0.668447E+00  -0.889284E-07   0.110681E-03  -0.889284E-07   0.437687E-07
   216   0.509186E+04   0.702321E+01   0.109711E-03   0.702321E+01   0.682888E+00  -0.761145E-07   0.109711E-03  -0.761145E-07   0.435466E-07
   217   0.509432E+04   0.839683E+01   0.108747E-03   0.839683E+01   0.698593E+00  -0.634024E-07   0.108747E-03  -0.634024E-07   0.433263E-07
   218   0.509617E+04   0.978247E+01   0.107791E-03   0.978247E+01   0.715558E+00  -0.507897E-07   0.107791E-03  -0.507897E-07   0.431078E-07
   219   0.509748E+04   0.111812E+02   0.106843E-03   0.111812E+02   0.733779E+00  -0.382742E-07   0.106843E-03  -0.382742E-07   0.428910E-07
   220   0.509825E+04   0.125885E+02   0.105902E-03   0.125885E+02   0.753401E+00  -0.258536E-07   0.105902E-03  -0.258536E-07   0.426760E-07
   221   0.509849E+04   0.140068E+02   0.104968E-03   0.140068E+02   0.774348E+00  -0.135256E-07   0.104968E-03  -0.135256E-07   0.424627E-07
   222   0.509819E+04   0.154347E+02   0.104043E-03   0.154347E+02   0.796763E+00  -0.128797E-08   0.104043E-03  -0.128797E-08   0.422511E-07
   223   0.509720E+04   0.168730E+02   0.103124E-03   0.168730E+02   0.820569E+00   0.108616E-07   0.103124E-03   0.108616E-07   0.420413E-07
   224   0.509583E+04   0.183180E+02   0.102214E-03   0.183180E+02   0.845763E+00   0.229253E-07   0.102214E-03   0.229253E-07   0.418330E-07
   225   0.509384E+04   0.197728E+02   0.101311E-03   0.197728E+02   0.872490E+00   0.349055E-07   0.101311E-03   0.349055E-07   0.416265E-07
   226   0.509131E+04   0.212337E+02   0.100415E-03   0.212337E+02   0.900747E+00   0.468045E-07   0.100415E-03   0.468045E-07   0.414215E-07
   227   0.508817E+04   0.227023E+02   0.995280E-04   0.227023E+02   0.930529E+00   0.586245E-07   0.995280E-04   0.586245E-07   0.412182E-07
   228   0.508456E+04   0.241772E+02   0.986482E-04   0.241772E+02   0.961834E+00   0.703679E-07   0.986482E-04   0.703679E-07   0.410165E-07
   229   0.508041E+04   0.256569E+02   0.977763E-04   0.256569E+02   0.994732E+00   0.820368E-07   0.977763E-04   0.820368E-07   0.408164E-07
   230   0.507565E+04   0.271424E+02   0.969121E-04   0.271424E+02   0.102922E+01   0.936336E-07   0.969121E-04   0.936336E-07   0.406178E-07
   231   0.507027E+04   0.286329E+02   0.960558E-04   0.286329E+02   0.106537E+01   0.105161E-06   0.960558E-04   0.105161E-06   0.404208E-07
   232   0.506442E+04   0.301269E+02   0.952074E-04   0.301269E+02   0.110310E+01   0.116620E-06   0.952074E-04   0.116620E-06   0.402253E-07
   233   0.505804E+04   0.316232E+02   0.943670E-04   0.316232E+02   0.114263E+01   0.128014E-06   0.943670E-04   0.128014E-06   0.400314E-07
   234   0.505096E+04   0.331224E+02   0.935344E-04   0.331224E+02   0.118382E+01   0.139345E-06   0.935344E-04   0.139345E-06   0.398389E-07
   235   0.504341E+04   0.346233E+02   0.927099E-04   0.346233E+02   0.122672E+01   0.150615E-06   0.927099E-04   0.150615E-06   0.396479E-07
   236   0.503525E+04   0.361258E+02   0.918933E-04   0.361258E+02   0.127134E+01   0.161827E-06   0.918933E-04   0.161827E-06   0.394584E-07
   237   0.502654E+04   0.376286E+02   0.910848E-04   0.376286E+02   0.131775E+01   0.172983E-06   0.910848E-04   0.172983E-06   0.392704E-07
   238   0.501729E+04   0.391317E+02   0.902844E-04   0.391317E+02   0.136602E+01   0.184085E-06   0.902844E-04   0.184085E-06   0.390837E-07
   239   0.500757E+04   0.406345E+02   0.894921E-04   0.406345E+02   0.141600E+01   0.195135E-06   0.894921E-04   0.195135E-06   0.388985E-07
   240   0.499716E+04   0.421348E+02   0.887079E-04   0.421348E+02   0.146776E+01   0.206136E-06   0.887079E-04   0.206136E-06   0.387147E-07
   241   0.498635E+04   0.436334E+02   0.879318E-04   0.436334E+02   0.152144E+01   0.217090E-06   0.879318E-04   0.217090E-06   0.385322E-07
   242   0.497500E+04   0.451296E+02   0.871640E-04   0.451296E+02   0.157689E+01   0.227999E-06   0.871640E-04   0.227999E-06   0.383511E-07
   243   0.496310E+04   0.466221E+02   0.864044E-04   0.466221E+02   0.163425E+01   0.238865E-06   0.864044E-04   0.238865E-06   0.381714E-07
   244   0.495065E+04   0.481116E+02   0.856531E-04   0.481116E+02   0.169346E+01   0.249691E-06   0.856531E-04   0.249691E-06   0.379930E-07
   245   0.493766E+04   0.495953E+02   0.849100E-04   0.495953E+02   0.175457E+01   0.260480E-06   0.849100E-04   0.260480E-06   0.378158E-07
   246   0.492419E+04   0.510747E+02   0.841753E-04   0.510747E+02   0.181759E+01   0.271232E-06   0.841753E-04   0.271232E-06   0.376400E-07
   247   0.491026E+04   0.525477E+02   0.834489E-04   0.525477E+02   0.188244E+01   0.281951E-06   0.834489E-04   0.281951E-06   0.374655E-07
   248   0.489577E+04   0.540142E+02   0.827309E-04   0.540142E+02   0.194948E+01   0.292639E-06   0.827309E-04   0.292639E-06   0.372922E-07
   249   0.488089E+04   0.554738E+02   0.820213E-04   0.554738E+02   0.201820E+01   0.303299E-06   0.820213E-04   0.303299E-06   0.371201E-07
   250   0.486545E+04   0.569249E+02   0.813201E-04   0.569249E+02   0.208903E+01   0.313931E-06   0.813201E-04   0.313931E-06   0.369493E-07
   251   0.484962E+04   0.583683E+02   0.806274E-04   0.583683E+02   0.216167E+01   0.324539E-06   0.806274E-04   0.324539E-06   0.367797E-07
   252   0.483317E+04   0.598027E+02   0.799431E-04   0.598027E+02   0.223636E+01   0.335123E-06   0.799431E-04   0.335123E-06   0.366112E-07
   253   0.481646E+04   0.612266E+02   0.792669E-04   0.612266E+02   0.231287E+01   0.345681E-06   0.792669E-04   0.345681E-06   0.364440E-07
   254   0.479920E+04   0.626401E+02   0.785988E-04   0.626401E+02   0.239149E+01   0.356213E-06   0.785988E-04   0.356213E-06   0.362779E-07
   255   0.478146E+04   0.640432E+02   0.779387E-04   0.640432E+02   0.247195E+01   0.366720E-06   0.779387E-04   0.366720E-06   0.361130E-07
   256   0.476331E+04   0.654360E+02   0.772863E-04   0.654360E+02   0.255461E+01   0.377200E-06   0.772863E-04   0.377200E-06   0.359493E-07
   257   0.474477E+04   0.668104E+02   0.766416E-04   0.668104E+02   0.263902E+01   0.387653E-06   0.766416E-04   0.387653E-06   0.357867E-07
   258   0.472574E+04   0.681791E+02   0.760044E-04   0.681791E+02   0.272557E+01   0.398079E-06   0.760044E-04   0.398079E-06   0.356252E-07
   259   0.470630E+04   0.695272E+02   0.753747E-04   0.695272E+02   0.281411E+01   0.408477E-06   0.753747E-04   0.408477E-06   0.354649E-07
   260   0.468653E+04   0.708697E+02   0.747521E-04   0.708697E+02   0.290464E+01   0.418848E-06   0.747521E-04   0.418848E-06   0.353057E-07
   261   0.466628E+04   0.721843E+02   0.741367E-04   0.721843E+02   0.299708E+01   0.429189E-06   0.741367E-04   0.429189E-06   0.351476E-07
   262   0.464555E+04   0.734935E+02   0.735282E-04   0.734935E+02   0.309168E+01   0.439502E-06   0.735282E-04   0.439502E-06   0.349906E-07
   263   0.462470E+04   0.747898E+02   0.729266E-04   0.747898E+02   0.318820E+01   0.449785E-06   0.729266E-04   0.449785E-06   0.348347E-07
   264   0.460329E+04   0.760659E+02   0.723317E-04   0.760659E+02   0.328673E+01   0.460039E-06   0.723317E-04   0.460039E-06   0.346799E-07
   265   0.458140E+04   0.773143E+02   0.717434E-04   0.773143E+02   0.338719E+01   0.470262E-06   0.717434E-04   0.470262E-06   0.345261E-07
   266   0.455924E+04   0.785576E+02   0.711615E-04   0.785576E+02   0.348981E+01   0.480454E-06   0.711615E-04   0.480454E-06   0.343734E-07
   267   0.453659E+04   0.797733E+02   0.705859E-04   0.797733E+02   0.359422E+01   0.490615E-06   0.705859E-04   0.490615E-06   0.342218E-07
   268   0.451360E+04   0.809765E+02   0.700164E-04   0.809765E+02   0.370079E+01   0.500745E-06   0.700164E-04   0.500745E-06   0.340712E-07
   269   0.449012E+04   0.821597E+02   0.694530E-04   0.821597E+02   0.380924E+01   0.510843E-06   0.694530E-04   0.510843E-06   0.339216E-07
   270   0.446645E+04   0.833231E+02   0.688954E-04   0.833231E+02   0.391963E+01   0.520909E-06   0.688954E-04   0.520909E-06   0.337731E-07
   271   0.444236E+04   0.844666E+02   0.683437E-04   0.844666E+02   0.403190E+01   0.530941E-06   0.683437E-04   0.530941E-06   0.336256E-07
   272   0.441808E+04   0.855830E+02   0.677975E-04   0.855830E+02   0.414635E+01   0.540940E-06   0.677975E-04   0.540940E-06   0.334791E-07
   273   0.439338E+04   0.866871E+02   0.672568E-04   0.866871E+02   0.426239E+01   0.550906E-06   0.672568E-04   0.550906E-06   0.333336E-07
   274   0.436840E+04   0.877567E+02   0.667214E-04   0.877567E+02   0.438061E+01   0.560838E-06   0.667214E-04   0.560838E-06   0.331890E-07
   275   0.434308E+04   0.888142E+02   0.661913E-04   0.888142E+02   0.450050E+01   0.570735E-06   0.661913E-04   0.570735E-06   0.330455E-07
   276   0.431756E+04   0.898373E+02   0.656662E-04   0.898373E+02   0.462229E+01   0.580597E-06   0.656662E-04   0.580597E-06   0.329029E-07
   277   0.429162E+04   0.908483E+02   0.651461E-04   0.908483E+02   0.474597E+01   0.590424E-06   0.651461E-04   0.590424E-06   0.327612E-07
   278   0.426548E+04   0.918251E+02   0.646307E-04   0.918251E+02   0.487148E+01   0.600214E-06   0.646307E-04   0.600214E-06   0.326206E-07
   279   0.423906E+04   0.927752E+02   0.641201E-04   0.927752E+02   0.499874E+01   0.609969E-06   0.641201E-04   0.609969E-06   0.324808E-07
   280   0.421237E+04   0.937134E+02   0.636139E-04   0.937134E+02   0.512776E+01   0.619687E-06   0.636139E-04   0.619687E-06   0.323420E-07
   281   0.418554E+04   0.946175E+02   0.631121E-04   0.946175E+02   0.525861E+01   0.629368E-06   0.631121E-04   0.629368E-06   0.322041E-07
   282   0.415829E+04   0.954950E+02   0.626146E-04   0.954950E+02   0.539101E+01   0.639011E-06   0.626146E-04   0.639011E-06   0.320671E-07
   283   0.413091E+04   0.963460E+02   0.621212E-04   0.963460E+02   0.552517E+01   0.648617E-06   0.621212E-04   0.648617E-06   0.319310E-07
   284   0.410333E+04   0.971706E+02   0.616318E-04   0.971706E+02   0.566103E+01   0.658184E-06   0.616318E-04   0.658184E-06   0.317959E-07
   285   0.407554E+04   0.979687E+02   0.611462E-04   0.979687E+02   0.579859E+01   0.667712E-06   0.611462E-04   0.667712E-06   0.316616E-07
   286   0.404746E+04   0.987331E+02   0.606644E-04   0.987331E+02   0.593770E+01   0.677201E-06   0.606644E-04   0.677201E-06   0.315281E-07
   287   0.401918E+04   0.994786E+02   0.601861E-04   0.994786E+02   0.607837E+01   0.686651E-06   0.601861E-04   0.686651E-06   0.313955E-07
   288   0.399076E+04   0.100190E+03   0.597112E-04   0.100190E+03   0.622060E+01   0.696060E-06   0.597112E-04   0.696060E-06   0.312638E-07
   289   0.396214E+04   0.100876E+03   0.592396E-04   0.100876E+03   0.636432E+01   0.705429E-06   0.592396E-04   0.705429E-06   0.311329E-07
   290   0.393337E+04   0.101536E+03   0.587712E-04   0.101536E+03   0.650938E+01   0.714757E-06   0.587712E-04   0.714757E-06   0.310029E-07
   291   0.390447E+04   0.102154E+03   0.583059E-04   0.102154E+03   0.665653E+01   0.724043E-06   0.583059E-04   0.724043E-06   0.308737E-07
   292   0.387513E+04   0.102754E+03   0.578434E-04   0.102754E+03   0.680466E+01   0.733288E-06   0.578434E-04   0.733288E-06   0.307453E-07
   293   0.384596E+04   0.103314E+03   0.573837E-04   0.103314E+03   0.695341E+01   0.742490E-06   0.573837E-04   0.742490E-06   0.306177E-07
   294   0.381649E+04   0.103855E+03   0.569265E-04   0.103855E+03   0.710425E+01   0.751650E-06   0.569265E-04   0.751650E-06   0.304909E-07
   295   0.378710E+04   0.104355E+03   0.564719E-04   0.104355E+03   0.725571E+01   0.760767E-06   0.564719E-04   0.760767E-06   0.303649E-07
   296   0.375743E+04   0.104829E+03   0.560196E-04   0.104829E+03   0.740927E+01   0.769840E-06   0.560196E-04   0.769840E-06   0.302397E-07
   297   0.372769E+04   0.105278E+03   0.555696E-04   0.105278E+03   0.756271E+01   0.778870E-06   0.555696E-04   0.778870E-06   0.301152E-07
   298   0.369772E+04   0.105686E+03   0.551216E-04   0.105686E+03   0.771827E+01   0.787855E-06   0.551216E-04   0.787855E-06   0.299915E-07
   299   0.366777E+04   0.106062E+03   0.546755E-04   0.106062E+03   0.787520E+01   0.796795E-06   0.546755E-04   0.796795E-06   0.298685E-07
   300   0.363767E+04   0.106404E+03   0.542312E-04   0.106404E+03   0.803201E+01   0.805690E-06   0.542312E-04   0.805690E-06   0.297463E-07
   301   0.360749E+04   0.106721E+03   0.537887E-04   0.106721E+03   0.819021E+01   0.814539E-06   0.537887E-04   0.814539E-06   0.296248E-07
   302   0.357732E+04   0.107012E+03   0.533477E-04   0.107012E+03   0.834905E+01   0.823338E-06   0.533477E-04   0.823338E-06   0.295041E-07
   303   0.354707E+04   0.107263E+03   0.529084E-04   0.107263E+03   0.850929E+01   0.832084E-06   0.529084E-04   0.832084E-06   0.293840E-07
   304   0.351675E+04   0.107474E+03   0.524708E-04   0.107474E+03   0.867093E+01   0.840772E-06   0.524708E-04   0.840772E-06   0.292647E-07
   305   0.348643E+04   0.107659E+03   0.520347E-04   0.107659E+03   0.883249E+01   0.849398E-06   0.520347E-04   0.849398E-06   0.291461E-07
   306   0.345604E+04   0.107811E+03   0.516003E-04   0.107811E+03   0.899474E+01   0.857958E-06   0.516003E-04   0.857958E-06   0.290281E-07
   307   0.342563E+04   0.107922E+03   0.511675E-04   0.107922E+03   0.915766E+01   0.866449E-06   0.511675E-04   0.866449E-06   0.289109E-07
   308   0.339523E+04   0.108015E+03   0.507362E-04   0.108015E+03   0.932277E+01   0.874867E-06   0.507362E-04   0.874867E-06   0.287944E-07
   309   0.336489E+04   0.108060E+03   0.503065E-04   0.108060E+03   0.948708E+01   0.883206E-06   0.503065E-04   0.883206E-06   0.286786E-07
   310   0.333448E+04   0.108080E+03   0.498784E-04   0.108080E+03   0.965137E+01   0.891464E-06   0.498784E-04   0.891464E-06   0.285634E-07
   311   0.330413E+04   0.108058E+03   0.494518E-04   0.108058E+03   0.981786E+01   0.899636E-06   0.494518E-04   0.899636E-06   0.284489E-07
   312   0.327385E+04   0.108011E+03   0.490267E-04   0.108011E+03   0.998359E+01   0.907718E-06   0.490267E-04   0.907718E-06   0.283351E-07
   313   0.324356E+04   0.107923E+03   0.486032E-04   0.107923E+03   0.101500E+02   0.915707E-06   0.486032E-04   0.915707E-06   0.282220E-07
   314   0.321333E+04   0.107809E+03   0.481811E-04   0.107809E+03   0.103172E+02   0.923598E-06   0.481811E-04   0.923598E-06   0.281095E-07
   315   0.318317E+04   0.107654E+03   0.477606E-04   0.107654E+03   0.104837E+02   0.931387E-06   0.477606E-04   0.931387E-06   0.279977E-07
   316   0.315307E+04   0.107466E+03   0.473416E-04   0.107466E+03   0.106509E+02   0.939071E-06   0.473416E-04   0.939071E-06   0.278865E-07
   317   0.312303E+04   0.107244E+03   0.469240E-04   0.107244E+03   0.108174E+02   0.946645E-06   0.469240E-04   0.946645E-06   0.277760E-07
   318   0.309305E+04   0.106989E+03   0.465079E-04   0.106989E+03   0.109855E+02   0.954104E-06   0.465079E-04   0.954104E-06   0.276661E-07
