#    L    TT             EE             BB             TE          
   239   0.112466E+01   0.274049E-02   0.219395E-02  -0.134269E-01
   240   0.111309E+01   0.276213E-02   0.220256E-02  -0.142097E-01
   241   0.110114E+01   0.278477E-02   0.221085E-02  -0.149618E-01
   242   0.108882E+01   0.280830E-02   0.221878E-02  -0.156814E-01
   243   0.107614E+01   0.283266E-02   0.222631E-02  -0.163668E-01
   244   0.106313E+01   0.285777E-02   0.223340E-02  -0.170162E-01
   245   0.104980E+01   0.288354E-02   0.224000E-02  -0.176278E-01
   246   0.103615E+01   0.290989E-02   0.224608E-02  -0.181999E-01
   247   0.102220E+01   0.293675E-02   0.225158E-02  -0.187308E-01
   248   0.100797E+01   0.296404E-02   0.225647E-02  -0.192186E-01
   249   0.993472E+00   0.299167E-02   0.226070E-02  -0.196616E-01
   250   0.978716E+00   0.301956E-02   0.226424E-02  -0.200580E-01
   251   0.963719E+00   0.304765E-02   0.226704E-02  -0.204067E-01
   252   0.948495E+00   0.307589E-02   0.226912E-02  -0.207082E-01
   253   0.933062E+00   0.310423E-02   0.227048E-02  -0.209637E-01
   254   0.917434E+00   0.313263E-02   0.227114E-02  -0.211744E-01
   255   0.901629E+00   0.316105E-02   0.227112E-02  -0.213415E-01
   256   0.885662E+00   0.318946E-02   0.227042E-02  -0.214661E-01
   257   0.869550E+00   0.321781E-02   0.226907E-02  -0.215494E-01
   258   0.853308E+00   0.324607E-02   0.226708E-02  -0.215925E-01
   259   0.836952E+00   0.327418E-02   0.226445E-02  -0.215967E-01
   260   0.820499E+00   0.330211E-02   0.226122E-02  -0.215631E-01
   261   0.803964E+00   0.332982E-02   0.225738E-02  -0.214929E-01
   262   0.787365E+00   0.335728E-02   0.225296E-02  -0.213872E-01
   263   0.770716E+00   0.338443E-02   0.224796E-02  -0.212472E-01
   264   0.754033E+00   0.341123E-02   0.224241E-02  -0.210741E-01
   265   0.737334E+00   0.343766E-02   0.223631E-02  -0.208690E-01
   266   0.720634E+00   0.346366E-02   0.222969E-02  -0.206332E-01
   267   0.703949E+00   0.348920E-02   0.222255E-02  -0.203677E-01
   268   0.687295E+00   0.351423E-02   0.221491E-02  -0.200738E-01
   269   0.670689E+00   0.353872E-02   0.220678E-02  -0.197526E-01
   270   0.654145E+00   0.356262E-02   0.219818E-02  -0.194053E-01
   271   0.637682E+00   0.358590E-02   0.218912E-02  -0.190330E-01
   272   0.621313E+00   0.360851E-02   0.217962E-02  -0.186370E-01
   273   0.605056E+00   0.363041E-02   0.216968E-02  -0.182183E-01
   274   0.588927E+00   0.365156E-02   0.215933E-02  -0.177782E-01
   275   0.572942E+00   0.367192E-02   0.214858E-02  -0.173179E-01
   276   0.557116E+00   0.369145E-02   0.213744E-02  -0.168384E-01
   277   0.541466E+00   0.371012E-02   0.212593E-02  -0.163410E-01
   278   0.526008E+00   0.372787E-02   0.211406E-02  -0.158268E-01
   279   0.510759E+00   0.374467E-02   0.210185E-02  -0.152971E-01
   280   0.495733E+00   0.376048E-02   0.208930E-02  -0.147529E-01
   281   0.480947E+00   0.377526E-02   0.207644E-02  -0.141954E-01
   282   0.466418E+00   0.378896E-02   0.206327E-02  -0.136259E-01
   283   0.452161E+00   0.380155E-02   0.204982E-02  -0.130454E-01
   284   0.438192E+00   0.381298E-02   0.203609E-02  -0.124552E-01
