#    L    TT             EE             BB             TE          
   320   0.454725E+04   0.169756E+02   0.512208E-01   0.157657E+03
   321   0.450319E+04   0.172247E+02   0.514221E-01   0.157107E+03
   322   0.445931E+04   0.174721E+02   0.516223E-01   0.156507E+03
   323   0.441563E+04   0.177195E+02   0.518213E-01   0.155860E+03
   324   0.437214E+04   0.179675E+02   0.520191E-01   0.155155E+03
   325   0.432893E+04   0.182123E+02   0.522157E-01   0.154417E+03
   326   0.428584E+04   0.184585E+02   0.524112E-01   0.153615E+03
   327   0.424303E+04   0.187037E+02   0.526056E-01   0.152772E+03
   328   0.420051E+04   0.189473E+02   0.527988E-01   0.151888E+03
   329   0.415819E+04   0.191906E+02   0.529909E-01   0.150948E+03
   330   0.411616E+04   0.194321E+02   0.531820E-01   0.149959E+03
   331   0.407450E+04   0.196726E+02   0.533719E-01   0.148930E+03
   332   0.403305E+04   0.199128E+02   0.535609E-01   0.147859E+03
   333   0.399191E+04   0.201512E+02   0.537488E-01   0.146740E+03
   334   0.395113E+04   0.203885E+02   0.539357E-01   0.145573E+03
   335   0.391059E+04   0.206231E+02   0.541216E-01   0.144358E+03
   336   0.387042E+04   0.208566E+02   0.543066E-01   0.143102E+03
   337   0.383064E+04   0.210890E+02   0.544907E-01   0.141790E+03
   338   0.379116E+04   0.213187E+02   0.546738E-01   0.140445E+03
   339   0.375216E+04   0.215479E+02   0.548561E-01   0.139052E+03
   340   0.371346E+04   0.217743E+02   0.550375E-01   0.137627E+03
   341   0.367509E+04   0.219981E+02   0.552182E-01   0.136145E+03
   342   0.363719E+04   0.222212E+02   0.553980E-01   0.134624E+03
   343   0.359969E+04   0.224409E+02   0.555771E-01   0.133062E+03
   344   0.356267E+04   0.226584E+02   0.557555E-01   0.131460E+03
   345   0.352598E+04   0.228732E+02   0.559331E-01   0.129817E+03
   346   0.348977E+04   0.230865E+02   0.561102E-01   0.128142E+03
   347   0.345397E+04   0.232962E+02   0.562865E-01   0.126419E+03
   348   0.341867E+04   0.235031E+02   0.564623E-01   0.124656E+03
   349   0.338378E+04   0.237077E+02   0.566375E-01   0.122853E+03
   350   0.334938E+04   0.239086E+02   0.568122E-01   0.121018E+03
   351   0.331564E+04   0.241073E+02   0.569864E-01   0.119142E+03
   352   0.328216E+04   0.243030E+02   0.571602E-01   0.117227E+03
   353   0.324926E+04   0.244950E+02   0.573335E-01   0.115288E+03
   354   0.321679E+04   0.246839E+02   0.575064E-01   0.113302E+03
   355   0.318489E+04   0.248698E+02   0.576789E-01   0.111284E+03
   356   0.315348E+04   0.250527E+02   0.578512E-01   0.109243E+03
   357   0.312258E+04   0.252318E+02   0.580231E-01   0.107163E+03
   358   0.309226E+04   0.254064E+02   0.581948E-01   0.105060E+03
   359   0.306235E+04   0.255778E+02   0.583663E-01   0.102920E+03
   360   0.303303E+04   0.257462E+02   0.585376E-01   0.100753E+03
   361   0.300421E+04   0.259107E+02   0.587087E-01   0.985555E+02
   362   0.297596E+04   0.260714E+02   0.588798E-01   0.963307E+02
   363   0.294821E+04   0.262289E+02   0.590507E-01   0.940811E+02
   364   0.292105E+04   0.263811E+02   0.592216E-01   0.918033E+02
   365   0.289438E+04   0.265301E+02   0.593925E-01   0.895034E+02
   366   0.286830E+04   0.266752E+02   0.595635E-01   0.871788E+02
