#    L    TT             EE             BB             TE          
   287   0.191507E+05   0.290537E+02   0.199340E-02   0.473930E+03
   288   0.190148E+05   0.297248E+02   0.197872E-02   0.477381E+03
   289   0.188781E+05   0.304027E+02   0.196383E-02   0.480696E+03
   290   0.187406E+05   0.310873E+02   0.194875E-02   0.483873E+03
   291   0.186024E+05   0.317792E+02   0.193350E-02   0.486896E+03
   292   0.184633E+05   0.324772E+02   0.191809E-02   0.489785E+03
   293   0.183237E+05   0.331810E+02   0.190254E-02   0.492515E+03
   294   0.181834E+05   0.338919E+02   0.188685E-02   0.495108E+03
   295   0.180427E+05   0.346084E+02   0.187104E-02   0.497538E+03
   296   0.179014E+05   0.353319E+02   0.185512E-02   0.499819E+03
   297   0.177595E+05   0.360601E+02   0.183912E-02   0.501948E+03
   298   0.176171E+05   0.367951E+02   0.182304E-02   0.503910E+03
   299   0.174744E+05   0.375361E+02   0.180690E-02   0.505708E+03
   300   0.173313E+05   0.382816E+02   0.179072E-02   0.507342E+03
   301   0.171878E+05   0.390330E+02   0.177450E-02   0.508817E+03
   302   0.170441E+05   0.397893E+02   0.175825E-02   0.510134E+03
   303   0.169002E+05   0.405510E+02   0.174199E-02   0.511277E+03
   304   0.167560E+05   0.413179E+02   0.172573E-02   0.512249E+03
   305   0.166118E+05   0.420883E+02   0.170947E-02   0.513064E+03
   306   0.164673E+05   0.428626E+02   0.169322E-02   0.513715E+03
   307   0.163228E+05   0.436406E+02   0.167700E-02   0.514195E+03
   308   0.161782E+05   0.444235E+02   0.166081E-02   0.514528E+03
   309   0.160338E+05   0.452083E+02   0.164466E-02   0.514684E+03
   310   0.158892E+05   0.459952E+02   0.162856E-02   0.514687E+03
   311   0.157448E+05   0.467864E+02   0.161252E-02   0.514521E+03
   312   0.156006E+05   0.475787E+02   0.159655E-02   0.514203E+03
   313   0.154565E+05   0.483732E+02   0.158066E-02   0.513718E+03
   314   0.153126E+05   0.491698E+02   0.156486E-02   0.513081E+03
   315   0.151689E+05   0.499666E+02   0.154916E-02   0.512279E+03
